Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch
saadhak,cypher,417,28,8,9,20,235.8,25,4,1,3,8296,VKS,VK,13,5,2,4,11,1,HAVEN,
gtnziN,raze,265,17,9,1,8,148.6,18,5,0,5,8296,VKS,VK,13,5,2,4,11,1,HAVEN,
Sacy,sova,254,15,7,9,8,174.9,30,2,0,2,8296,VKS,VK,13,5,2,4,11,1,HAVEN,
frz,phoenix,137,9,12,2,-3,89.7,21,2,3,-1,8296,VKS,VK,13,5,2,4,11,1,HAVEN,
sutecas,omen,78,5,10,5,-5,48.9,12,0,1,-1,8296,VKS,VK,13,5,2,4,11,1,HAVEN,
NikkoLAN,reyna,253,15,14,2,1,221.7,16,1,4,-3,8296,VK,VKS,5,13,1,11,4,2,HAVEN,
patochovsk,raze,205,11,15,5,-4,135.3,18,3,4,-1,8296,VK,VKS,5,13,1,11,4,2,HAVEN,
NANZIN,sova,141,8,15,2,-7,97.7,42,1,0,1,8296,VK,VKS,5,13,1,11,4,2,HAVEN,
flainzz,killjoy,120,7,14,0,-7,78.1,14,0,2,-2,8296,VK,VKS,5,13,1,11,4,2,HAVEN,
FLG1,omen,81,5,16,2,-11,57.2,19,0,3,-3,8296,VK,VKS,5,13,1,11,4,2,HAVEN,
frz,phoenix,280,17,14,5,3,173.2,28,3,3,0,8292,VKS,P,13,5,2,4,11,1,HAVEN,
saadhak,cypher,251,15,9,3,6,158.3,29,3,1,2,8292,VKS,P,13,5,2,4,11,1,HAVEN,
sutecas,omen,225,16,8,4,8,129.6,25,0,3,-3,8292,VKS,P,13,5,2,4,11,1,HAVEN,
gtnziN,raze,224,15,11,4,4,143.9,17,3,1,2,8292,VKS,P,13,5,2,4,11,1,HAVEN,
Sacy,sova,194,10,12,10,-2,116.7,10,0,1,-1,8292,VKS,P,13,5,2,4,11,1,HAVEN,
rpAiva,reyna,272,17,16,3,1,187.8,27,5,1,4,8292,P,VKS,5,13,1,11,4,2,HAVEN,
pavel,raze,242,14,14,5,0,154.8,17,1,3,-2,8292,P,VKS,5,13,1,11,4,2,HAVEN,
zaxdeuS,sova,152,9,15,4,-6,100.8,32,1,1,0,8292,P,VKS,5,13,1,11,4,2,HAVEN,
mNdS,omen,143,8,14,7,-6,97.9,16,2,2,0,8292,P,VKS,5,13,1,11,4,2,HAVEN,
fAk,cypher,100,6,14,2,-8,70.5,26,0,2,-2,8292,P,VKS,5,13,1,11,4,2,HAVEN,
gtnziN,raze,276,19,15,7,4,169.7,9,4,4,0,8292,VKS,P,13,7,8,4,5,3,ASCENT,
sutecas,omen,270,22,12,5,10,171.9,44,0,1,-1,8292,VKS,P,13,7,8,4,5,3,ASCENT,
frz,reyna,226,16,12,8,4,143.6,21,1,3,-2,8292,VKS,P,13,7,8,4,5,3,ASCENT,
Sacy,sova,224,16,11,7,5,165.1,43,2,2,0,8292,VKS,P,13,7,8,4,5,3,ASCENT,
saadhak,killjoy,145,9,11,4,-2,101.5,9,1,2,-1,8292,VKS,P,13,7,8,4,5,3,ASCENT,
rpAiva,reyna,260,18,18,4,0,171.1,30,6,0,6,8292,P,VKS,7,13,3,5,4,8,ASCENT,
pavel,raze,239,16,16,8,0,154.1,13,0,4,-4,8292,P,VKS,7,13,3,5,4,8,ASCENT,
fAk,killjoy,184,12,17,0,-5,96.7,16,6,3,3,8292,P,VKS,7,13,3,5,4,8,ASCENT,
mNdS,omen,118,8,17,3,-9,94.5,42,0,0,0,8292,P,VKS,7,13,3,5,4,8,ASCENT,
zaxdeuS,sova,104,7,14,3,-7,75.4,26,0,1,-1,8292,P,VKS,7,13,3,5,4,8,ASCENT,
gtnziN,raze,259,19,15,2,4,146.0,28,2,5,-3,8244,VKS,ZAM+,13,7,4,4,9,3,BIND,
saadhak,cypher,242,16,11,5,5,145.0,25,2,1,1,8244,VKS,ZAM+,13,7,4,4,9,3,BIND,
sutecas,omen,229,17,11,4,6,140.4,44,3,0,3,8244,VKS,ZAM+,13,7,4,4,9,3,BIND,
Sacy,sova,197,15,9,8,6,120.1,34,0,0,0,8244,VKS,ZAM+,13,7,4,4,9,3,BIND,
frz,reyna,174,12,15,4,-3,89.3,38,4,3,1,8244,VKS,ZAM+,13,7,4,4,9,3,BIND,
DiMAS,killjoy,222,15,15,3,0,156.3,25,2,0,2,8244,ZAM+,VKS,7,13,3,9,4,4,BIND,
BRNWOWZK1,jett,205,14,16,2,-2,129.2,20,3,1,2,8244,ZAM+,VKS,7,13,3,9,4,4,BIND,
rhamurti,sova,170,11,16,6,-5,114.1,14,1,2,-1,8244,ZAM+,VKS,7,13,3,9,4,4,BIND,
deM0,omen,158,12,16,3,-4,83.9,23,1,3,-2,8244,ZAM+,VKS,7,13,3,9,4,4,BIND,
zam,reyna,136,9,16,5,-7,88.9,26,2,5,-3,8244,ZAM+,VKS,7,13,3,9,4,4,BIND,
sutecas,omen,278,20,13,5,7,169.4,47,2,0,2,8244,VKS,ZAM+,13,7,10,2,3,5,ASCENT,
frz,reyna,258,19,11,6,8,149.0,26,1,1,0,8244,VKS,ZAM+,13,7,10,2,3,5,ASCENT,
Sacy,sova,219,14,12,8,2,147.9,23,3,0,3,8244,VKS,ZAM+,13,7,10,2,3,5,ASCENT,
gtnziN,raze,216,13,15,7,-2,134.3,15,4,7,-3,8244,VKS,ZAM+,13,7,10,2,3,5,ASCENT,
saadhak,killjoy,168,13,10,5,3,119.9,14,1,1,0,8244,VKS,ZAM+,13,7,10,2,3,5,ASCENT,
zam,phoenix,303,20,17,6,3,190.7,20,6,3,3,8244,ZAM+,VKS,7,13,5,3,2,10,ASCENT,
rhamurti,sova,242,17,15,6,2,179.5,24,0,2,-2,8244,ZAM+,VKS,7,13,5,3,2,10,ASCENT,
deM0,omen,127,7,15,7,-8,87.8,4,1,3,-2,8244,ZAM+,VKS,7,13,5,3,2,10,ASCENT,
BRNWOWZK1,jett,118,9,17,5,-8,73.0,20,1,3,-2,8244,ZAM+,VKS,7,13,5,3,2,10,ASCENT,
DiMAS,killjoy,115,8,15,2,-7,90.4,25,1,0,1,8244,ZAM+,VKS,7,13,5,3,2,10,ASCENT,
frz,phoenix,353,23,3,4,20,254.8,40,3,0,3,8232,VKS,mato,13,3,10,2,3,1,HAVEN,
gtnziN,raze,348,19,9,6,10,193.4,11,4,1,3,8232,VKS,mato,13,3,10,2,3,1,HAVEN,
Sacy,sova,239,13,8,10,5,159.6,21,1,0,1,8232,VKS,mato,13,3,10,2,3,1,HAVEN,
sutecas,omen,219,14,4,8,10,211.9,34,4,1,3,8232,VKS,mato,13,3,10,2,3,1,HAVEN,
saadhak,cypher,102,6,5,4,1,64.6,20,1,1,0,8232,VKS,mato,13,3,10,2,3,1,HAVEN,
furlan,jett,210,10,15,2,-5,143.8,46,2,4,-2,8232,mato,VKS,3,13,1,3,2,10,HAVEN,
goNtheKING,raze,176,10,15,0,-5,93.8,18,0,2,-2,8232,mato,VKS,3,13,1,3,2,10,HAVEN,
batini,sova,125,6,14,3,-8,87.4,14,1,3,-2,8232,mato,VKS,3,13,1,3,2,10,HAVEN,
brh1,omen,52,2,15,5,-13,34.4,8,0,3,-3,8232,mato,VKS,3,13,1,3,2,10,HAVEN,
caixinhadesom,cypher,48,1,16,5,-15,43.4,15,0,1,-1,8232,mato,VKS,3,13,1,3,2,10,HAVEN,
murizzz,raze,256,12,19,5,-7,177.2,13,2,4,-2,9101,paiN,VKS,4,13,1,4,3,9,ASCENT,
matheuzin,killjoy,166,10,17,2,-7,100.1,12,3,1,2,9101,paiN,VKS,4,13,1,4,3,9,ASCENT,
kon4n,sage,147,10,14,3,-4,97.1,22,2,0,2,9101,paiN,VKS,4,13,1,4,3,9,ASCENT,
ryotzz,omen,132,7,15,1,-8,58.3,13,1,4,-3,9101,paiN,VKS,4,13,1,4,3,9,ASCENT,
pepa,sova,110,5,16,5,-11,79.4,18,0,0,0,9101,paiN,VKS,4,13,1,4,3,9,ASCENT,
gtnziN,raze,354,21,10,7,11,223.4,24,4,2,2,9101,VKS,paiN,13,4,9,3,4,1,ASCENT,
frz,reyna,290,18,8,5,10,161.8,40,1,3,-2,9101,VKS,paiN,13,4,9,3,4,1,ASCENT,
saadhak,killjoy,218,16,7,2,9,103.7,8,0,2,-2,9101,VKS,paiN,13,4,9,3,4,1,ASCENT,
Sacy,sova,209,13,8,6,5,150.8,21,1,1,0,9101,VKS,paiN,13,4,9,3,4,1,ASCENT,
sutecas,omen,193,12,11,5,1,168.9,18,3,0,3,9101,VKS,paiN,13,4,9,3,4,1,ASCENT,
murizzz,raze,246,16,16,3,0,167.4,27,4,4,0,9101,paiN,VKS,6,13,1,11,5,2,HAVEN,
kon4n,sage,202,13,15,7,-2,117.2,21,2,2,0,9101,paiN,VKS,6,13,1,11,5,2,HAVEN,
pepa,sova,117,6,15,6,-9,70.3,24,0,1,-1,9101,paiN,VKS,6,13,1,11,5,2,HAVEN,
matheuzin,cypher,112,7,15,3,-8,81.0,33,1,3,-2,9101,paiN,VKS,6,13,1,11,5,2,HAVEN,
ryotzz,omen,59,3,13,1,-10,47.8,14,0,2,-2,9101,paiN,VKS,6,13,1,11,5,2,HAVEN,
gtnziN,raze,269,17,11,6,6,173.7,18,4,0,4,9101,VKS,paiN,13,6,2,5,11,1,HAVEN,
sutecas,omen,257,19,9,6,10,132.9,40,3,1,2,9101,VKS,paiN,13,6,2,5,11,1,HAVEN,
frz,phoenix,233,19,9,1,10,144.8,33,3,3,0,9101,VKS,paiN,13,6,2,5,11,1,HAVEN,
saadhak,cypher,191,12,7,7,5,109.5,8,2,1,1,9101,VKS,paiN,13,6,2,5,11,1,HAVEN,
Sacy,sova,144,7,9,11,-2,107.7,24,0,2,-2,9101,VKS,paiN,13,6,2,5,11,1,HAVEN,
tuyz,raze,270,16,18,4,-2,175.2,24,5,1,4,9260,IMP,VKS,6,13,2,5,4,8,ASCENT,
Evilkyk,sova,193,12,16,5,-4,135.2,32,0,2,-2,9260,IMP,VKS,6,13,2,5,4,8,ASCENT,
Biscoit1n,reyna,164,10,16,3,-6,108.6,38,3,5,-2,9260,IMP,VKS,6,13,2,5,4,8,ASCENT,
gustt1nha,omen,149,10,15,5,-5,85.9,22,0,1,-1,9260,IMP,VKS,6,13,2,5,4,8,ASCENT,
rst,killjoy,138,9,15,1,-6,75.4,7,1,1,0,9260,IMP,VKS,6,13,2,5,4,8,ASCENT,
saadhak,killjoy,260,16,9,7,7,171.5,16,1,0,1,9260,VKS,IMP,13,6,8,4,5,2,ASCENT,
sutecas,omen,258,19,14,7,5,148.7,16,1,2,-1,9260,VKS,IMP,13,6,8,4,5,2,ASCENT,
Sacy,sova,236,19,9,9,10,139.3,19,4,0,4,9260,VKS,IMP,13,6,8,4,5,2,ASCENT,
gtnziN,raze,212,13,13,10,0,150.5,21,0,3,-3,9260,VKS,IMP,13,6,8,4,5,2,ASCENT,
