Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
kon4n,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,13026,paiN,VKS,2.03,MATCH,2
ryotzz,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,13026,paiN,VKS,2.03,MATCH,2
frz,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5.0,0.0,13026,VKS,paiN,2.03,MATCH,2
Sacy,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,7.0,2.0,13026,VKS,paiN,2.03,MATCH,2
saadhak,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,3.0,0.0,13026,VKS,paiN,2.03,MATCH,2
gtnziN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,13026,VKS,paiN,2.03,MATCH,2
sutecas,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,5.0,0.0,13026,VKS,paiN,2.03,MATCH,2
Nyang,9.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,50.0,9.0,2.0,13027,GL,VKS,2.03,MATCH,3
fznnn,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,1.0,13027,GL,VKS,2.03,MATCH,3
JhoW,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,9.0,2.0,13027,GL,VKS,2.03,MATCH,3
Jonn,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,13027,GL,VKS,2.03,MATCH,3
mwzera,11.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,13027,GL,VKS,2.03,MATCH,3
frz,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,3.0,1.0,13027,VKS,GL,2.03,MATCH,3
Sacy,10.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,58.0,6.0,1.0,13027,VKS,GL,2.03,MATCH,3
saadhak,11.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,66.0,10.0,0.0,13027,VKS,GL,2.03,MATCH,3
gtnziN,8.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,56.0,6.0,1.0,13027,VKS,GL,2.03,MATCH,3
sutecas,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,1.0,13027,VKS,GL,2.03,MATCH,3
frz,10.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,61.0,2.0,2.0,14098,VKS,B4,,MATCH,3
Sacy,8.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,54.0,5.0,2.0,14098,VKS,B4,,MATCH,3
saadhak,6.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,6.0,1.0,14098,VKS,B4,,MATCH,3
gtnziN,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,2.0,14098,VKS,B4,,MATCH,3
sutecas,7.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,8.0,2.0,14098,VKS,B4,,MATCH,3
pancada,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,5.0,1.0,14098,B4,VKS,,MATCH,3
fuzari,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0,5.0,2.0,14098,B4,VKS,,MATCH,3
v1nny,7.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,66.0,3.0,3.0,14098,B4,VKS,,MATCH,3
Mazin,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,5.0,0.0,14098,B4,VKS,,MATCH,3
dgzin,10.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,58.0,1.0,1.0,14098,B4,VKS,,MATCH,3
frz,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,14198,VKS,FREE,,MATCH,1
Sacy,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0,0.0,14198,VKS,FREE,,MATCH,1
saadhak,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,0.0,14198,VKS,FREE,,MATCH,1
gtnziN,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,14198,VKS,FREE,,MATCH,1
sutecas,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,1.0,14198,VKS,FREE,,MATCH,1
mch,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,14198,FREE,VKS,,MATCH,1
rood,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,0.0,14198,FREE,VKS,,MATCH,1
FLG1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,14198,FREE,VKS,,MATCH,1
Fatal,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,14198,FREE,VKS,,MATCH,1
vhz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,14198,FREE,VKS,,MATCH,1
frz,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,4.0,1.0,14202,VKS,Vora,,MATCH,2
Sacy,10.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,67.0,1.0,3.0,14202,VKS,Vora,,MATCH,2
saadhak,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,69.0,8.0,0.0,14202,VKS,Vora,,MATCH,2
gtnziN,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,3.0,14202,VKS,Vora,,MATCH,2
sutecas,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,1.0,2.0,14202,VKS,Vora,,MATCH,2
v1xen,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,12.0,0.0,14202,Vora,VKS,,MATCH,2
delevingne,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,4.0,0.0,14202,Vora,VKS,,MATCH,2
krain,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,2.0,2.0,14202,Vora,VKS,,MATCH,2
fzkk,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,1.0,0.0,14202,Vora,VKS,,MATCH,2
dragonite,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,14202,Vora,VKS,,MATCH,2
frz,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,6.0,1.0,15735,VKS,GL,2.06,MATCH,3
Sacy,8.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,7.0,1.0,15735,VKS,GL,2.06,MATCH,3
saadhak,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,9.0,1.0,15735,VKS,GL,2.06,MATCH,3
gtnziN,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,2.0,15735,VKS,GL,2.06,MATCH,3
sutecas,12.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,47.0,1.0,0.0,15735,VKS,GL,2.06,MATCH,3
Nyang,6.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,44.0,13.0,2.0,15735,GL,VKS,2.06,MATCH,3
fznnn,12.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,73.0,4.0,3.0,15735,GL,VKS,2.06,MATCH,3
JhoW,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,0.0,15735,GL,VKS,2.06,MATCH,3
Jonn,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,15735,GL,VKS,2.06,MATCH,3
mwzera,13.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,2.0,15735,GL,VKS,2.06,MATCH,3
frz,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,15737,VKS,SLK,2.06,MATCH,2
Sacy,8.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,110.0,4.0,1.0,15737,VKS,SLK,2.06,MATCH,2
saadhak,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.0,2.0,0.0,15737,VKS,SLK,2.06,MATCH,2
gtnziN,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,5.0,1.0,15737,VKS,SLK,2.06,MATCH,2
sutecas,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,15737,VKS,SLK,2.06,MATCH,2
DiMAS,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,15737,SLK,VKS,2.06,MATCH,2
bld,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,1.0,15737,SLK,VKS,2.06,MATCH,2
