Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch
Veroneze,jett,268,23,17,3,6,147.9,34,3,1,2,22713,SLK,TNET,13,11,5,7,8,4,HAVEN,
bld,cypher,210,19,14,2,5,136.8,53,4,2,2,22713,SLK,TNET,13,11,5,7,8,4,HAVEN,
DiMAS,astra,176,16,15,3,1,107.4,22,1,3,-2,22713,SLK,TNET,13,11,5,7,8,4,HAVEN,
mNdS,sova,87,6,16,6,-10,66.5,7,0,3,-3,22713,SLK,TNET,13,11,5,7,8,4,HAVEN,
chase,raze,252,19,20,6,-1,154.3,17,3,5,-2,22713,TNET,SLK,11,13,4,8,7,5,HAVEN,
dgzin,jett,236,21,18,2,3,144.5,33,3,3,0,22713,TNET,SLK,11,13,4,8,7,5,HAVEN,
fuzari,cypher,173,14,15,4,-1,142.3,20,2,1,1,22713,TNET,SLK,11,13,4,8,7,5,HAVEN,
pancada,astra,170,16,16,3,0,147.5,25,2,2,0,22713,TNET,SLK,11,13,4,8,7,5,HAVEN,
v1nny,skye,109,9,19,5,-10,76.4,28,0,3,-3,22713,TNET,SLK,11,13,4,8,7,5,HAVEN,
aspas,raze,213,13,20,4,-7,188.6,17,4,3,1,22713,SLK,TNET,7,13,4,8,3,5,ASCENT,
Veroneze,omen,210,15,17,6,-2,151.1,23,0,1,-1,22713,SLK,TNET,7,13,4,8,3,5,ASCENT,
bld,sage,176,13,15,4,-2,104.4,31,2,4,-2,22713,SLK,TNET,7,13,4,8,3,5,ASCENT,
DiMAS,killjoy,155,11,18,2,-7,107.1,28,1,2,-1,22713,SLK,TNET,7,13,4,8,3,5,ASCENT,
mNdS,sova,151,9,16,8,-7,102.1,26,1,2,-1,22713,SLK,TNET,7,13,4,8,3,5,ASCENT,
dgzin,jett,368,27,15,4,12,200.5,29,6,4,2,22713,TNET,SLK,13,7,5,3,8,4,ASCENT,
chase,raze,240,16,14,7,2,161.2,22,2,2,0,22713,TNET,SLK,13,7,5,3,8,4,ASCENT,
pancada,astra,195,14,11,5,3,176.9,29,0,1,-1,22713,TNET,SLK,13,7,5,3,8,4,ASCENT,
v1nny,skye,192,16,9,5,7,120.0,26,1,1,0,22713,TNET,SLK,13,7,5,3,8,4,ASCENT,
fuzari,cypher,181,13,12,7,1,90.5,30,3,0,3,22713,TNET,SLK,13,7,5,3,8,4,ASCENT,
Veroneze,jett,238,18,17,4,1,138.4,50,3,7,-4,22713,SLK,TNET,7,13,3,5,4,8,SPLIT,
mNdS,astra,229,14,18,5,-4,162.8,25,0,0,0,22713,SLK,TNET,7,13,3,5,4,8,SPLIT,
bld,sage,206,12,20,6,-8,127.1,26,2,2,0,22713,SLK,TNET,7,13,3,5,4,8,SPLIT,
aspas,reyna,183,12,19,2,-7,97.0,18,2,2,0,22713,SLK,TNET,7,13,3,5,4,8,SPLIT,
DiMAS,killjoy,135,9,16,3,-7,87.3,9,1,1,0,22713,SLK,TNET,7,13,3,5,4,8,SPLIT,
chase,reyna,312,24,13,4,11,151.8,21,2,1,1,22713,TNET,SLK,13,7,8,4,5,3,SPLIT,
v1nny,sage,278,19,12,13,7,169.7,19,0,3,-3,22713,TNET,SLK,13,7,8,4,5,3,SPLIT,
dgzin,jett,257,19,19,4,0,135.7,19,6,4,2,22713,TNET,SLK,13,7,8,4,5,3,SPLIT,
pancada,astra,211,17,10,3,7,125.8,30,2,0,2,22713,TNET,SLK,13,7,8,4,5,3,SPLIT,
fuzari,cypher,167,11,11,5,0,111.8,21,2,0,2,22713,TNET,SLK,13,7,8,4,5,3,SPLIT,
mNdS,astra,317,30,17,9,13,199.6,22,2,0,2,24200,SLK,UNKT,13,15,6,6,6,6,HAVEN,
Veroneze,jett,255,26,21,3,5,156.2,29,4,5,-1,24200,SLK,UNKT,13,15,6,6,6,6,HAVEN,
Maverick,sova,192,16,19,17,-3,135.9,17,2,1,1,24200,SLK,UNKT,13,15,6,6,6,6,HAVEN,
aspas,reyna,186,20,23,6,-3,110.4,33,3,3,0,24200,SLK,UNKT,13,15,6,6,6,6,HAVEN,
DiMAS,cypher,140,13,20,5,-7,92.9,32,3,5,-2,24200,SLK,UNKT,13,15,6,6,6,6,HAVEN,
mega,viper,246,25,20,7,5,176.9,36,4,5,-1,24200,UNKT,SLK,15,13,6,6,6,6,HAVEN,
Fatmarino,sage,239,25,19,6,6,187.1,26,3,2,1,24200,UNKT,SLK,15,13,6,6,6,6,HAVEN,
vitrix,skye,213,22,23,4,-1,121.6,22,3,3,0,24200,UNKT,SLK,15,13,6,6,6,6,HAVEN,
welzin,killjoy,168,17,20,4,-3,117.3,26,2,1,1,24200,UNKT,SLK,15,13,6,6,6,6,HAVEN,
RCSoldier,brimstone,135,11,23,13,-12,88.1,21,2,3,-1,24200,UNKT,SLK,15,13,6,6,6,6,HAVEN,
aspas,reyna,398,24,7,0,17,292.9,27,4,0,4,24200,SLK,UNKT,13,2,10,2,3,0,ICEBOX,
DiMAS,killjoy,284,15,9,4,6,180.1,15,2,2,0,24200,SLK,UNKT,13,2,10,2,3,0,ICEBOX,
Maverick,sova,250,14,6,7,8,179.5,31,0,0,0,24200,SLK,UNKT,13,2,10,2,3,0,ICEBOX,
Veroneze,viper,240,13,6,7,7,113.6,18,2,2,0,24200,SLK,UNKT,13,2,10,2,3,0,ICEBOX,
mNdS,sage,144,8,8,5,0,98.4,21,0,3,-3,24200,SLK,UNKT,13,2,10,2,3,0,ICEBOX,
Fatmarino,jett,255,12,14,0,-2,141.3,38,4,3,1,24200,UNKT,SLK,2,13,0,3,2,10,ICEBOX,
welzin,sova,197,8,15,4,-7,121.9,32,2,1,1,24200,UNKT,SLK,2,13,0,3,2,10,ICEBOX,
vitrix,reyna,133,6,14,3,-8,89.2,10,0,2,-2,24200,UNKT,SLK,2,13,0,3,2,10,ICEBOX,
RCSoldier,sage,112,6,15,0,-9,64.7,50,1,0,1,24200,UNKT,SLK,2,13,0,3,2,10,ICEBOX,
mega,viper,98,4,16,1,-12,56.5,29,0,2,-2,24200,UNKT,SLK,2,13,0,3,2,10,ICEBOX,
