Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch,match_id,Map
SLK,0,2,0.0,4,0,0.0,1,0,0.0,6,1,17.0,7,4,57.0,Vorax,1.0,2.02,10344,HAVEN
Vorax,2,2,100.0,2,2,100.0,1,0,0.0,3,3,100.0,12,8,67.0,SLK,1.0,2.02,10344,HAVEN
SLK,0,2,0.0,3,0,0.0,3,0,0.0,3,1,33.0,9,4,44.0,VKS,1.0,2.02,10348,BIND
VKS,2,2,100.0,2,2,100.0,0,0,,4,3,75.0,12,8,67.0,SLK,1.0,2.02,10348,BIND
SLK,1,2,50.0,3,1,33.0,2,0,0.0,4,2,50.0,13,6,46.0,VKS,1.0,2.02,10348,SPLIT
VKS,1,2,50.0,3,1,33.0,2,0,0.0,5,4,80.0,12,8,67.0,SLK,1.0,2.02,10348,SPLIT
SLK,2,2,100.0,2,2,100.0,4,1,25.0,5,3,60.0,10,2,20.0,DLWZK,1.0,2.03,12074,SPLIT
DLWZK,0,2,0.0,3,1,33.0,3,2,67.0,6,4,67.0,9,6,67.0,SLK,1.0,2.03,12074,SPLIT
SLK,0,2,0.0,3,0,0.0,1,0,0.0,5,5,100.0,12,8,67.0,B4,1.0,2.03,12077,HAVEN
B4,2,2,100.0,2,2,100.0,3,1,33.0,6,3,50.0,10,2,20.0,SLK,1.0,2.03,12077,HAVEN
DLWZK,1,2,50.0,3,2,67.0,2,1,50.0,5,2,40.0,14,6,43.0,SLK,1.0,2.03,12081,HAVEN
SLK,1,2,50.0,4,1,25.0,1,0,0.0,5,2,40.0,14,10,71.0,DLWZK,1.0,2.03,12081,HAVEN
DLWZK,0,2,0.0,3,1,33.0,1,0,0.0,6,2,33.0,9,3,33.0,SLK,1.0,2.03,12081,ASCENT
SLK,2,2,100.0,3,2,67.0,1,1,100.0,4,3,75.0,11,7,64.0,DLWZK,1.0,2.03,12081,ASCENT
GLB,1,2,50.0,4,2,50.0,1,0,0.0,3,1,33.0,12,10,83.0,SLK,1.0,2.03,13021,ASCENT
SLK,1,2,50.0,3,1,33.0,2,0,0.0,6,5,83.0,9,1,11.0,GLB,1.0,2.03,13021,ASCENT
GLB,2,2,100.0,2,2,100.0,2,0,0.0,7,4,57.0,11,7,64.0,SLK,1.0,2.03,13021,BIND
SLK,0,2,0.0,4,0,0.0,1,0,0.0,4,2,50.0,13,7,54.0,GLB,1.0,2.03,13021,BIND
SLK,1,2,50.0,3,2,67.0,0,0,,2,2,100.0,9,9,100.0,Storm Tiger,1.0,,14092,ASCENT
Storm Tiger,1,2,50.0,3,1,33.0,1,0,0.0,6,0,0.0,4,0,0.0,SLK,1.0,,14092,ASCENT
SLK,1,2,50.0,3,1,33.0,0,0,,2,2,100.0,12,10,83.0,Storm Tiger,1.0,,14092,HAVEN
Storm Tiger,1,2,50.0,2,1,50.0,2,0,0.0,8,1,12.0,5,2,40.0,SLK,1.0,,14092,HAVEN
SLK,1,2,50.0,2,1,50.0,4,0,0.0,3,1,33.0,8,2,25.0,VK,1.0,,14103,BIND
VK,1,2,50.0,3,1,33.0,0,0,,2,2,100.0,12,10,83.0,SLK,1.0,,14103,BIND
SLK,1,2,50.0,4,2,50.0,0,0,,2,1,50.0,15,10,67.0,VK,1.0,,14103,ASCENT
VK,1,2,50.0,3,1,33.0,3,0,0.0,5,2,40.0,10,5,50.0,SLK,1.0,,14103,ASCENT
SLK,2,2,100.0,2,2,100.0,1,1,100.0,4,3,75.0,12,7,58.0,VK,1.0,,14103,HAVEN
VK,0,2,0.0,4,0,0.0,3,0,0.0,1,0,0.0,11,6,55.0,SLK,1.0,,14103,HAVEN
Vorax,1,2,50.0,3,1,33.0,3,1,33.0,2,2,100.0,18,10,56.0,SLK,1.0,,14199,ICEBOX
SLK,1,2,50.0,3,1,33.0,2,1,50.0,2,1,50.0,19,9,47.0,Vorax,1.0,,14199,ICEBOX
Vorax,1,2,50.0,3,1,33.0,2,0,0.0,3,1,33.0,12,5,42.0,SLK,1.0,,14206,HAVEN
SLK,1,2,50.0,3,1,33.0,1,0,0.0,1,1,100.0,15,11,73.0,Vorax,1.0,,14206,HAVEN
Vorax,1,2,50.0,3,1,33.0,2,0,0.0,4,1,25.0,6,0,0.0,SLK,1.0,,14206,ICEBOX
SLK,1,2,50.0,3,2,67.0,0,0,,1,1,100.0,11,10,91.0,Vorax,1.0,,14206,ICEBOX
SLK,1,2,50.0,3,1,33.0,1,0,0.0,5,1,20.0,10,4,40.0,GLB,1.0,2.06,15734,ICEBOX
GLB,1,2,50.0,4,1,25.0,1,0,0.0,4,2,50.0,10,10,100.0,SLK,1.0,2.06,15734,ICEBOX
VKS,1,2,50.0,3,1,33.0,0,0,,2,1,50.0,12,11,92.0,SLK,1.0,2.06,15737,HAVEN
SLK,1,2,50.0,3,1,33.0,2,0,0.0,4,1,25.0,8,2,25.0,VKS,1.0,2.06,15737,HAVEN
VKS,0,2,0.0,3,0,0.0,0,0,,2,2,100.0,14,11,79.0,SLK,1.0,2.06,15737,BIND
SLK,2,2,100.0,3,2,67.0,2,0,0.0,5,1,20.0,9,3,33.0,VKS,1.0,2.06,15737,BIND
SLK,1,2,50.0,3,2,67.0,0,0,,1,1,100.0,15,10,67.0,BD,1.0,2.06,17038,ASCENT
BD,1,2,50.0,2,1,50.0,3,0,0.0,7,3,43.0,7,2,29.0,SLK,1.0,2.06,17038,ASCENT
SLK,0,2,0.0,4,0,0.0,0,0,,1,1,100.0,18,12,67.0,paiN,1.0,2.06,17040,HAVEN
paiN,2,2,100.0,2,2,100.0,3,0,0.0,7,3,43.0,11,5,45.0,SLK,1.0,2.06,17040,HAVEN
SLK,2,2,100.0,3,2,67.0,0,0,,2,1,50.0,12,10,83.0,paiN,1.0,2.06,17040,ICEBOX
paiN,0,2,0.0,2,0,0.0,6,1,17.0,4,1,25.0,5,2,40.0,SLK,1.0,2.06,17040,ICEBOX
SHK,0,2,0.0,3,0,0.0,4,1,25.0,1,0,0.0,8,2,25.0,SLK,1.0,,17616,ICEBOX
SLK,2,2,100.0,2,2,100.0,0,0,,4,3,75.0,10,8,80.0,SHK,1.0,,17616,ICEBOX
SHK,2,2,100.0,2,2,100.0,0,0,,5,4,80.0,10,7,70.0,SLK,1.0,,17616,ASCENT
SLK,0,2,0.0,4,0,0.0,2,0,0.0,4,1,25.0,7,3,43.0,SHK,1.0,,17616,ASCENT
SHK,0,2,0.0,3,0,0.0,2,0,0.0,2,1,50.0,17,12,71.0,SLK,1.0,,17616,HAVEN
SLK,2,2,100.0,2,2,100.0,1,0,0.0,8,5,62.0,13,4,31.0,SHK,1.0,,17616,HAVEN
HL,2,2,100.0,2,2,100.0,2,0,0.0,3,1,33.0,16,10,62.0,SLK,1.0,,17746,ICEBOX
SLK,0,2,0.0,3,1,33.0,2,1,50.0,5,3,60.0,13,5,38.0,HL,1.0,,17746,ICEBOX
HL,1,2,50.0,3,1,33.0,3,1,33.0,3,0,0.0,17,12,71.0,SLK,1.0,,17746,HAVEN
SLK,1,2,50.0,3,2,67.0,2,0,0.0,2,1,50.0,19,9,47.0,HL,1.0,,17746,HAVEN
GLP,2,2,100.0,3,2,67.0,2,0,0.0,4,2,50.0,13,5,38.0,SLK,1.0,,21524,ICEBOX
SLK,0,2,0.0,2,0,0.0,2,0,0.0,6,4,67.0,12,9,75.0,GLP,1.0,,21524,ICEBOX
SLK,1,2,50.0,3,1,33.0,2,0,0.0,4,2,50.0,17,11,65.0,Meta Gaming,1.0,,21536,ICEBOX
Meta Gaming,1,2,50.0,4,1,25.0,1,0,0.0,5,5,100.0,16,6,38.0,SLK,1.0,,21536,ICEBOX
SLK,1,2,50.0,3,2,67.0,2,0,0.0,6,3,50.0,10,3,30.0,VK,1.0,,21730,ASCENT
VK,1,2,50.0,3,1,33.0,1,0,0.0,3,1,33.0,14,11,79.0,SLK,1.0,,21730,ASCENT
SLK,2,2,100.0,2,2,100.0,3,0,0.0,3,2,67.0,13,9,69.0,VK,1.0,,21730,ICEBOX
VK,0,2,0.0,4,0,0.0,1,0,0.0,3,0,0.0,13,8,62.0,SLK,1.0,,21730,ICEBOX
SLK,1,2,50.0,3,2,67.0,1,0,0.0,7,1,14.0,7,2,29.0,VK,1.0,,21730,BIND
VK,1,2,50.0,3,1,33.0,2,1,50.0,2,1,50.0,11,10,91.0,SLK,1.0,,21730,BIND
SH,1,2,50.0,3,1,33.0,1,0,0.0,12,6,50.0,8,4,50.0,SLK,1.0,,22114,BIND
SLK,1,2,50.0,3,1,33.0,0,0,,4,1,25.0,17,11,65.0,SH,1.0,,22114,BIND
SH,1,2,50.0,3,1,33.0,3,2,67.0,5,1,20.0,9,3,33.0,SLK,1.0,,22114,ICEBOX
SLK,1,2,50.0,2,1,50.0,2,1,50.0,3,2,67.0,13,9,69.0,SH,1.0,,22114,ICEBOX
hPw,0,2,0.0,4,0,0.0,3,0,0.0,3,1,33.0,8,4,50.0,SLK,1.0,,22683,HAVEN
SLK,2,2,100.0,2,2,100.0,0,0,,7,5,71.0,9,6,67.0,hPw,1.0,,22683,HAVEN
hPw,1,2,50.0,3,1,33.0,3,0,0.0,6,1,17.0,5,2,40.0,SLK,1.0,,22683,ICEBOX
SLK,1,2,50.0,3,1,33.0,0,0,,3,3,100.0,11,9,82.0,hPw,1.0,,22683,ICEBOX
SLK,0,2,0.0,4,0,0.0,2,0,0.0,1,0,0.0,17,13,76.0,TNET,1.0,,22713,HAVEN
TNET,2,2,100.0,3,2,67.0,2,1,50.0,6,3,50.0,13,5,38.0,SLK,1.0,,22713,HAVEN
SLK,0,2,0.0,4,0,0.0,2,0,0.0,4,2,50.0,10,5,50.0,TNET,1.0,,22713,ASCENT
TNET,2,2,100.0,2,2,100.0,3,1,33.0,3,3,100.0,12,7,58.0,SLK,1.0,,22713,ASCENT
SLK,0,2,0.0,4,0,0.0,3,0,0.0,4,1,25.0,9,6,67.0,TNET,1.0,,22713,SPLIT
TNET,2,2,100.0,2,2,100.0,1,1,100.0,4,4,100.0,13,6,46.0,SLK,1.0,,22713,SPLIT
SLK,1,2,50.0,3,1,33.0,2,1,50.0,3,3,100.0,20,8,40.0,UNKTEC,1.0,,24200,HAVEN
UNKTEC,1,2,50.0,3,1,33.0,2,1,50.0,5,2,40.0,18,11,61.0,SLK,1.0,,24200,HAVEN
SLK,2,2,100.0,2,2,100.0,0,0,,3,2,67.0,10,9,90.0,UNKTEC,1.0,,24200,ICEBOX
UNKTEC,0,2,0.0,4,0,0.0,3,0,0.0,0,0,,8,2,25.0,SLK,1.0,,24200,ICEBOX
SLK,0,2,0.0,4,1,25.0,0,0,,0,0,,16,12,75.0,UNKTEC,1.0,,24200,BIND
UNKTEC,2,2,100.0,3,2,67.0,2,0,0.0,7,2,29.0,8,3,38.0,SLK,1.0,,24200,BIND
SLK,1,2,50.0,3,1,33.0,1,0,0.0,4,2,50.0,11,10,91.0,JGG,1.0,,24213,HAVEN
JGG,1,2,50.0,4,1,25.0,2,0,0.0,3,1,33.0,10,4,40.0,SLK,1.0,,24213,HAVEN
SLK,2,2,100.0,2,2,100.0,0,0,,5,2,40.0,12,9,75.0,JGG,1.0,,24213,SPLIT
JGG,0,2,0.0,4,0,0.0,2,1,50.0,3,0,0.0,10,5,50.0,SLK,1.0,,24213,SPLIT
FUR,1,2,50.0,3,1,33.0,0,0,,2,2,100.0,12,10,83.0,SLK,1.0,,24466,BIND
SLK,1,2,50.0,2,1,50.0,4,0,0.0,5,1,20.0,6,2,33.0,FUR,1.0,,24466,BIND
SH,2,2,100.0,2,2,100.0,2,0,0.0,5,2,40.0,12,4,33.0,SLK,1.0,,24468,HAVEN
SLK,0,2,0.0,4,0,0.0,2,1,50.0,1,0,0.0,14,12,86.0,SH,1.0,,24468,HAVEN
SH,0,2,0.0,2,0,0.0,3,0,0.0,4,0,0.0,6,2,33.0,SLK,1.0,,24468,BIND
SLK,2,2,100.0,2,2,100.0,0,0,,4,4,100.0,9,7,78.0,SH,1.0,,24468,BIND
FUR,1,2,50.0,2,1,50.0,2,0,0.0,3,2,67.0,16,10,62.0,SLK,1.0,,24469,BIND
SLK,1,2,50.0,3,1,33.0,0,0,,7,4,57.0,13,5,38.0,FUR,1.0,,24469,BIND
FUR,2,2,100.0,2,2,100.0,1,0,0.0,5,2,40.0,18,10,56.0,SLK,1.0,,24469,HAVEN
SLK,0,2,0.0,4,0,0.0,3,0,0.0,0,0,,19,12,63.0,FUR,1.0,,24469,HAVEN
SLK,1,2,50.0,4,1,25.0,0,0,,7,1,14.0,17,11,65.0,ROLO COMPRESSOR,1.0,,26728,HAVEN
ROLO COMPRESSOR,1,2,50.0,3,1,33.0,1,0,0.0,7,2,29.0,17,12,71.0,SLK,1.0,,26728,HAVEN
SLK,1,2,50.0,3,1,33.0,2,1,50.0,3,1,33.0,13,10,77.0,ROLO COMPRESSOR,1.0,,26728,BIND
ROLO COMPRESSOR,1,2,50.0,4,1,25.0,1,0,0.0,6,2,33.0,10,5,50.0,SLK,1.0,,26728,BIND
SLK,1,2,50.0,3,2,67.0,1,0,0.0,3,2,67.0,12,9,75.0,ROLO COMPRESSOR,1.0,,26728,ICEBOX
ROLO COMPRESSOR,1,2,50.0,4,2,50.0,1,1,100.0,4,0,0.0,10,3,30.0,SLK,1.0,,26728,ICEBOX
SLK,1,2,50.0,3,1,33.0,0,0,,2,1,50.0,13,11,85.0,END,1.0,,26776,HAVEN
END,1,2,50.0,4,1,25.0,3,0,0.0,4,2,50.0,7,2,29.0,SLK,1.0,,26776,HAVEN
SLK,1,2,50.0,3,1,33.0,4,2,50.0,1,0,0.0,15,10,67.0,END,1.0,,26776,BIND
END,1,2,50.0,3,2,67.0,2,0,0.0,5,2,40.0,13,6,46.0,SLK,1.0,,26776,BIND
SHK,0,2,0.0,4,1,25.0,1,0,0.0,0,0,,15,12,80.0,SLK,1.0,,26912,HAVEN
SLK,2,2,100.0,4,2,50.0,2,0,0.0,6,2,33.0,8,3,38.0,SHK,1.0,,26912,HAVEN
Ingaming,0,2,0.0,4,0,0.0,1,0,0.0,1,0,0.0,12,5,42.0,SLK,1.0,,26914,ICEBOX
SLK,2,2,100.0,2,2,100.0,0,0,,6,3,50.0,10,8,80.0,Ingaming,1.0,,26914,ICEBOX
Ingaming,1,2,50.0,4,2,50.0,1,0,0.0,6,4,67.0,15,8,53.0,SLK,1.0,,26914,BIND
SLK,1,2,50.0,4,1,25.0,1,1,100.0,3,1,33.0,18,9,50.0,Ingaming,1.0,,26914,BIND
Ingaming,0,2,0.0,4,0,0.0,2,1,50.0,4,1,25.0,7,2,29.0,SLK,1.0,,26914,HAVEN
SLK,2,2,100.0,2,2,100.0,0,0,,5,4,80.0,10,7,70.0,Ingaming,1.0,,26914,HAVEN
