Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Map,Patch
flainzz,2,2,0.0,0.0,0.0,0,0.0,0,0.0,48,3,2,4944,Vivo,HAVA,HAVEN,1.1
patochovsk,3,0,0.0,0.0,0.0,1,0.0,0,0.0,60,0,0,4944,Vivo,HAVA,HAVEN,1.1
FLG1,1,2,0.0,0.0,0.0,0,0.0,0,0.0,44,2,1,4944,Vivo,HAVA,HAVEN,1.1
NikkoLAN,4,2,0.0,0.0,0.0,0,0.0,0,0.0,73,1,1,4944,Vivo,HAVA,HAVEN,1.1
pleets,2,0,0.0,0.0,0.0,0,0.0,0,0.0,35,0,0,4944,HAVA,Vivo,HAVEN,1.1
bNhardneja,1,1,0.0,0.0,0.0,0,0.0,0,0.0,46,1,1,4944,HAVA,Vivo,HAVEN,1.1
shion,4,1,0.0,0.0,0.0,0,0.0,0,0.0,89,4,0,4944,HAVA,Vivo,HAVEN,1.1
pMdr1,4,0,0.0,0.0,0.0,0,0.0,0,0.0,43,2,0,4944,HAVA,Vivo,HAVEN,1.1
Myssen,2,1,0.0,0.0,0.0,0,0.0,0,0.0,45,4,0,4944,HAVA,Vivo,HAVEN,1.1
pleets,1,1,1,0.0,0,0,0.0,0.0,0.0,98,1,0,4908,HAVA,tiob,HAVEN,1.11
bNhardneja,2,0,0,0.0,1,1,0.0,0.0,0.0,62,2,2,4908,HAVA,tiob,HAVEN,1.11
shion,2,2,0,0.0,0,0,0.0,0.0,0.0,121,3,2,4908,HAVA,tiob,HAVEN,1.11
pMdr1,4,0,0,0.0,0,0,0.0,0.0,0.0,46,0,0,4908,HAVA,tiob,HAVEN,1.11
Myssen,6,1,0,0.0,0,0,0.0,0.0,0.0,79,2,0,4908,HAVA,tiob,HAVEN,1.11
SAPEKA,2,0,0,0.0,0,0,0.0,0.0,0.0,40,2,0,4908,tiob,HAVA,HAVEN,1.11
NandeX,2,0,0,0.0,0,0,0.0,0.0,0.0,37,4,0,4908,tiob,HAVA,HAVEN,1.11
dtt1,2,0,0,0.0,1,0,0.0,0.0,0.0,36,0,0,4908,tiob,HAVA,HAVEN,1.11
Rub1ka,3,1,1,0.0,0,0,0.0,0.0,0.0,68,2,0,4908,tiob,HAVA,HAVEN,1.11
Igaum,0,1,1,0.0,1,0,0.0,0.0,0.0,37,3,0,4908,tiob,HAVA,HAVEN,1.11
sant,2,1,0,0.0,0,0,0,0.0,0.0,53,0,0,4902,eRa,HAVA,HAVEN,1.1
bUURST,3,0,0,0.0,0,0,0,0.0,0.0,55,3,0,4902,eRa,HAVA,HAVEN,1.1
Magic,2,0,0,0.0,0,0,0,0.0,0.0,41,1,0,4902,eRa,HAVA,HAVEN,1.1
Sasaki,3,0,0,0.0,0,0,0,0.0,0.0,35,2,1,4902,eRa,HAVA,HAVEN,1.1
boltiNxd,2,1,1,0.0,0,0,1,0.0,0.0,53,1,0,4902,eRa,HAVA,HAVEN,1.1
pleets,7,0,0,0.0,0,0,0,0.0,0.0,74,0,0,4902,HAVA,eRa,HAVEN,1.1
bNhardneja,2,1,0,0.0,1,0,0,0.0,0.0,56,1,2,4902,HAVA,eRa,HAVEN,1.1
shion,4,2,0,0.0,2,0,0,0.0,0.0,61,3,0,4902,HAVA,eRa,HAVEN,1.1
pMdr1,1,2,0,0.0,0,1,0,0.0,0.0,66,0,1,4902,HAVA,eRa,HAVEN,1.1
Myssen,2,1,0,0.0,1,0,0,0.0,0.0,49,2,0,4902,HAVA,eRa,HAVEN,1.1
pleets,2,0,0.0,0.0,0,0,0.0,0.0,0.0,42,0,0,4901,HAVA,Furn,BIND,1.1
bNhardneja,5,0,0.0,0.0,0,0,0.0,0.0,0.0,49,1,0,4901,HAVA,Furn,BIND,1.1
shion,3,2,0.0,0.0,0,0,0.0,0.0,0.0,87,8,1,4901,HAVA,Furn,BIND,1.1
pMdr1,3,3,0.0,0.0,0,1,0.0,0.0,0.0,95,0,1,4901,HAVA,Furn,BIND,1.1
Myssen,2,0,0.0,0.0,0,0,0.0,0.0,0.0,58,2,0,4901,HAVA,Furn,BIND,1.1
pit,1,1,0.0,0.0,0,0,0.0,0.0,0.0,36,0,0,4901,Furn,HAVA,BIND,1.1
p9dro,5,0,0.0,0.0,1,0,0.0,0.0,0.0,72,3,1,4901,Furn,HAVA,BIND,1.1
Vai,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29,0,0,4901,Furn,HAVA,BIND,1.1
Fedrigues,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27,0,1,4901,Furn,HAVA,BIND,1.1
Physicx,1,1,0.0,0.0,0,0,0.0,0.0,0.0,49,0,0,4901,Furn,HAVA,BIND,1.1
WendyJr,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,23,0,0,4898,A-fo,HAVA,BIND,1.1
New,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,43,0,0,4898,A-fo,HAVA,BIND,1.1
iSaeky,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,0,0,4898,A-fo,HAVA,BIND,1.1
ãGBã,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,0,0,4898,A-fo,HAVA,BIND,1.1
Asuna,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,15,0,1,4898,A-fo,HAVA,BIND,1.1
pleets,3,1,0.0,0.0,0,0.0,0.0,0.0,0.0,80,0,0,4898,HAVA,A-fo,BIND,1.1
bNhardneja,5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,106,0,0,4898,HAVA,A-fo,BIND,1.1
shion,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,0,0,4898,HAVA,A-fo,BIND,1.1
pMdr1,5,1,0.0,0.0,0,0.0,0.0,0.0,0.0,155,0,0,4898,HAVA,A-fo,BIND,1.1
Myssen,5,2,0.0,0.0,0,0.0,0.0,0.0,0.0,158,2,0,4898,HAVA,A-fo,BIND,1.1
pleets,3,0,0,0.0,0,0.0,0,0.0,0.0,50,3,0,4437,HAVA,eRa,HAVEN,1.1
bNhardneja,3,0,0,0.0,0,0.0,0,0.0,0.0,49,3,1,4437,HAVA,eRa,HAVEN,1.1
shion,6,0,0,0.0,0,0.0,0,0.0,0.0,78,4,0,4437,HAVA,eRa,HAVEN,1.1
pMdr1,3,1,0,0.0,0,0.0,0,0.0,0.0,49,0,0,4437,HAVA,eRa,HAVEN,1.1
Myssen,3,1,0,0.0,0,0.0,0,0.0,0.0,63,0,0,4437,HAVA,eRa,HAVEN,1.1
sant,1,0,0,0.0,0,0.0,0,0.0,0.0,34,1,1,4437,eRa,HAVA,HAVEN,1.1
bUURST,4,0,0,0.0,1,0.0,0,0.0,0.0,57,3,1,4437,eRa,HAVA,HAVEN,1.1
