Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
bNhardneja,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,1.0,0.0,4901,HAVA,Furn,1.1,MATCH,1
shion,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,8.0,1.0,4901,HAVA,Furn,1.1,MATCH,1
pMdr1,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95,0.0,1.0,4901,HAVA,Furn,1.1,MATCH,1
Myssen,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,2.0,0.0,4901,HAVA,Furn,1.1,MATCH,1
pit,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,4901,Furn,HAVA,1.1,MATCH,1
p9dro,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72,3.0,1.0,4901,Furn,HAVA,1.1,MATCH,1
Vai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,4901,Furn,HAVA,1.1,MATCH,1
Fedrigues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,1.0,4901,Furn,HAVA,1.1,MATCH,1
Physicx,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,4901,Furn,HAVA,1.1,MATCH,1
WendyJr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,4898,A-fo,HAVA,1.1,MATCH,1
New,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0,4898,A-fo,HAVA,1.1,MATCH,1
iSaeky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,4898,A-fo,HAVA,1.1,MATCH,1
ãGBã,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,4898,A-fo,HAVA,1.1,MATCH,1
Asuna,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,0.0,1.0,4898,A-fo,HAVA,1.1,MATCH,1
pleets,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,4898,HAVA,A-fo,1.1,MATCH,1
bNhardneja,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.0,0.0,4898,HAVA,A-fo,1.1,MATCH,1
shion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,4898,HAVA,A-fo,1.1,MATCH,1
pMdr1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,4898,HAVA,A-fo,1.1,MATCH,1
Myssen,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,2.0,0.0,4898,HAVA,A-fo,1.1,MATCH,1
pleets,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3.0,0.0,4437,HAVA,eRa,1.1,MATCH,1
bNhardneja,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,3.0,1.0,4437,HAVA,eRa,1.1,MATCH,1
shion,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,4.0,0.0,4437,HAVA,eRa,1.1,MATCH,1
pMdr1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,4437,HAVA,eRa,1.1,MATCH,1
Myssen,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0.0,0.0,4437,HAVA,eRa,1.1,MATCH,1
sant,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1.0,1.0,4437,eRa,HAVA,1.1,MATCH,1
bUURST,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57,3.0,1.0,4437,eRa,HAVA,1.1,MATCH,1
Magic,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,78,1.0,2.0,4437,eRa,HAVA,1.1,MATCH,1
Sasaki,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,1.0,4437,eRa,HAVA,1.1,MATCH,1
boltiNxd,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48,1.0,0.0,4437,eRa,HAVA,1.1,MATCH,1
pit,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2.0,0.0,4436,Furn,HAVA,1.1,MATCH,1
p9dro,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,4436,Furn,HAVA,1.1,MATCH,1
Vai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,4436,Furn,HAVA,1.1,MATCH,1
Fedrigues,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,4436,Furn,HAVA,1.1,MATCH,1
Physicx,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0.0,1.0,4436,Furn,HAVA,1.1,MATCH,1
pleets,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.0,0.0,4436,HAVA,Furn,1.1,MATCH,1
bNhardneja,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0.0,0.0,4436,HAVA,Furn,1.1,MATCH,1
shion,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,101,9.0,0.0,4436,HAVA,Furn,1.1,MATCH,1
pMdr1,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,96,0.0,0.0,4436,HAVA,Furn,1.1,MATCH,1
Myssen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,3.0,0.0,4436,HAVA,Furn,1.1,MATCH,1
pleets,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.0,1.0,4433,HAVA,A-fo,1.1,MATCH,1
bNhardneja,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,149,0.0,0.0,4433,HAVA,A-fo,1.1,MATCH,1
shion,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,1.0,0.0,4433,HAVA,A-fo,1.1,MATCH,1
pMdr1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,126,0.0,1.0,4433,HAVA,A-fo,1.1,MATCH,1
Myssen,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.0,0.0,4433,HAVA,A-fo,1.1,MATCH,1
WendyJr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,4433,A-fo,HAVA,1.1,MATCH,1
