Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch
CTC,sova,257,14,13,3,1,157.9,29,0,1,-1,15738,Inga,FURI,2,13,0,3,2,10,ASCENT,
Pernalonga,raze,181,8,14,2,-6,121.1,9,3,2,1,15738,Inga,FURI,2,13,0,3,2,10,ASCENT,
jacobin,killjoy,170,8,14,3,-6,100.5,8,1,5,-4,15738,Inga,FURI,2,13,0,3,2,10,ASCENT,
ceegu1N,omen,143,7,14,3,-7,89.9,19,1,0,1,15738,Inga,FURI,2,13,0,3,2,10,ASCENT,
Magic,jett,97,4,14,3,-10,72.3,18,0,2,-2,15738,Inga,FURI,2,13,0,3,2,10,ASCENT,
Quick,raze,254,21,19,1,2,135.0,17,6,2,4,15740,FURI,SHK,11,13,8,4,3,9,BIND,
Khalil,omen,245,22,15,5,7,171.4,39,0,2,-2,15740,FURI,SHK,11,13,8,4,3,9,BIND,
txddy,viper,181,14,15,4,-1,118.0,28,1,1,0,15740,FURI,SHK,11,13,8,4,3,9,BIND,
xand,skye,166,12,19,9,-7,115.3,20,3,2,1,15740,FURI,SHK,11,13,8,4,3,9,BIND,
Nozwerr,sova,115,8,16,3,-8,72.1,25,4,3,1,15740,FURI,SHK,11,13,8,4,3,9,BIND,
gaabxx,viper,267,21,14,8,7,152.7,16,1,2,-1,15740,SHK,FURI,13,11,9,3,4,8,BIND,
prozin,raze,249,21,18,7,3,157.2,19,5,7,-2,15740,SHK,FURI,13,11,9,3,4,8,BIND,
light,omen,219,19,15,2,4,130.3,23,3,2,1,15740,SHK,FURI,13,11,9,3,4,8,BIND,
fra,skye,158,16,13,6,3,92.4,21,1,0,1,15740,SHK,FURI,13,11,9,3,4,8,BIND,
deNaro,sova,86,7,17,8,-10,46.5,14,0,3,-3,15740,SHK,FURI,13,11,9,3,4,8,BIND,
Khalil,omen,293,28,19,8,9,217.5,30,5,3,2,15740,FURI,SHK,15,13,7,5,5,7,ICEBOX,
Quick,reyna,233,22,20,2,2,136.4,21,4,3,1,15740,FURI,SHK,15,13,7,5,5,7,ICEBOX,
xand,jett,225,19,18,6,1,152.8,23,2,2,0,15740,FURI,SHK,15,13,7,5,5,7,ICEBOX,
Nozwerr,sova,176,15,15,10,0,110.8,22,0,1,-1,15740,FURI,SHK,15,13,7,5,5,7,ICEBOX,
txddy,sage,121,14,21,4,-7,80.3,35,0,8,-8,15740,FURI,SHK,15,13,7,5,5,7,ICEBOX,
gaabxx,jett,243,25,20,3,5,166.8,36,7,4,3,15740,SHK,FURI,13,15,7,5,5,7,ICEBOX,
prozin,raze,221,19,21,12,-2,142.6,10,6,3,3,15740,SHK,FURI,13,15,7,5,5,7,ICEBOX,
fra,sage,193,18,18,11,0,125.7,26,1,1,0,15740,SHK,FURI,13,15,7,5,5,7,ICEBOX,
light,omen,180,19,17,9,2,117.8,22,3,1,2,15740,SHK,FURI,13,15,7,5,5,7,ICEBOX,
deNaro,sova,153,12,22,16,-10,108.9,13,0,2,-2,15740,SHK,FURI,13,15,7,5,5,7,ICEBOX,
Quick,reyna,314,23,15,5,8,195.4,29,4,2,2,15740,FURI,SHK,13,8,8,4,5,4,ASCENT,
xand,jett,301,24,14,2,10,174.2,21,5,3,2,15740,FURI,SHK,13,8,8,4,5,4,ASCENT,
