Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
gustt1nha,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,10.0,0.0,10345,IMP,FURI,2.02,MATCH,2
tuyz,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,3.0,0.0,10345,IMP,FURI,2.02,MATCH,2
Biscoit1n,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,10345,IMP,FURI,2.02,MATCH,2
xand,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,10345,FURI,IMP,2.02,MATCH,2
Nozwerr,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,3.0,3.0,10345,FURI,IMP,2.02,MATCH,2
Quick,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,0.0,0.0,10345,FURI,IMP,2.02,MATCH,2
Khalil,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,3.0,2.0,10345,FURI,IMP,2.02,MATCH,2
txddy,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,5.0,2.0,10345,FURI,IMP,2.02,MATCH,2
GuhRVN,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,6.0,0.0,10347,Rise,FURI,2.02,MATCH,2
leonzhet,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,0.0,1.0,10347,Rise,FURI,2.02,MATCH,2
DmL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,10347,Rise,FURI,2.02,MATCH,2
glym,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,10347,Rise,FURI,2.02,MATCH,2
Slag,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,1.0,10347,Rise,FURI,2.02,MATCH,2
xand,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,0.0,10347,FURI,Rise,2.02,MATCH,2
Nozwerr,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,0.0,2.0,10347,FURI,Rise,2.02,MATCH,2
Quick,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,2.0,10347,FURI,Rise,2.02,MATCH,2
Khalil,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,4.0,1.0,10347,FURI,Rise,2.02,MATCH,2
txddy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,0.0,10347,FURI,Rise,2.02,MATCH,2
xand,13.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,77.0,0.0,2.0,13022,FURI,IMP,2.03,MATCH,3
Nozwerr,3.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,86.0,1.0,3.0,13022,FURI,IMP,2.03,MATCH,3
Quick,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,13022,FURI,IMP,2.03,MATCH,3
Khalil,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,7.0,3.0,13022,FURI,IMP,2.03,MATCH,3
txddy,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,13022,FURI,IMP,2.03,MATCH,3
rst,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,7.0,0.0,13022,IMP,FURI,2.03,MATCH,3
Evilkyk,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,13022,IMP,FURI,2.03,MATCH,3
gustt1nha,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,2.0,0.0,13022,IMP,FURI,2.03,MATCH,3
tuyz,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,15.0,1.0,13022,IMP,FURI,2.03,MATCH,3
Biscoit1n,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,13022,IMP,FURI,2.03,MATCH,3
Nyang,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,14.0,0.0,13025,GL,FURI,2.03,MATCH,3
fznnn,5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,58.0,0.0,1.0,13025,GL,FURI,2.03,MATCH,3
JhoW,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,12.0,0.0,13025,GL,FURI,2.03,MATCH,3
Jonn,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,13025,GL,FURI,2.03,MATCH,3
mwzera,13.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,2.0,0.0,13025,GL,FURI,2.03,MATCH,3
xand,11.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,13025,FURI,GL,2.03,MATCH,3
Nozwerr,15.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,2.0,2.0,13025,FURI,GL,2.03,MATCH,3
Quick,7.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,52.0,8.0,2.0,13025,FURI,GL,2.03,MATCH,3
Khalil,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0,13025,FURI,GL,2.03,MATCH,3
txddy,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,4.0,2.0,13025,FURI,GL,2.03,MATCH,3
xand,5.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,1.0,0.0,14100,FURI,BD,,MATCH,2
Nozwerr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,0.0,14100,FURI,BD,,MATCH,2
Quick,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,1.0,14100,FURI,BD,,MATCH,2
Khalil,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,2.0,3.0,14100,FURI,BD,,MATCH,2
txddy,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,2.0,14100,FURI,BD,,MATCH,2
rhamurti,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,0.0,14100,BD,FURI,,MATCH,2
pollo,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,14100,BD,FURI,,MATCH,2
wilfps,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,0.0,14100,BD,FURI,,MATCH,2
Docks,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,2.0,0.0,14100,BD,FURI,,MATCH,2
Dinttick,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,0.0,14100,BD,FURI,,MATCH,2
xand,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,14201,FURI,SHK,,MATCH,1
Nozwerr,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,6.0,2.0,14201,FURI,SHK,,MATCH,1
Quick,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,1.0,0.0,14201,FURI,SHK,,MATCH,1
Khalil,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,1.0,2.0,14201,FURI,SHK,,MATCH,1
txddy,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,0.0,14201,FURI,SHK,,MATCH,1
fra,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,8.0,1.0,14201,SHK,FURI,,MATCH,1
light,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,1.0,14201,SHK,FURI,,MATCH,1
prozin,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,14201,SHK,FURI,,MATCH,1
deNaro,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,2.0,0.0,14201,SHK,FURI,,MATCH,1
gaabxx,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,14201,SHK,FURI,,MATCH,1
Nyang,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,8.0,2.0,14203,GL,FURI,,MATCH,2
fznnn,7.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,73.0,5.0,1.0,14203,GL,FURI,,MATCH,2
JhoW,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,0.0,14203,GL,FURI,,MATCH,2
Jonn,5.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,2.0,0.0,14203,GL,FURI,,MATCH,2
mwzera,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,14203,GL,FURI,,MATCH,2
xand,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,2.0,14203,FURI,GL,,MATCH,2
Nozwerr,10.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,61.0,1.0,3.0,14203,FURI,GL,,MATCH,2
