Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
Slag,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,10343,Rise,GL,2.02,MATCH,2
Nyang,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,8.0,0.0,10343,GL,Rise,2.02,MATCH,2
fznnn,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,10343,GL,Rise,2.02,MATCH,2
JhoW,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,13.0,0.0,10343,GL,Rise,2.02,MATCH,2
Jonn,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,10343,GL,Rise,2.02,MATCH,2
mwzera,9.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,10343,GL,Rise,2.02,MATCH,2
GuhRVN,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,6.0,0.0,10347,Rise,FURI,2.02,MATCH,2
leonzhet,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,0.0,1.0,10347,Rise,FURI,2.02,MATCH,2
DmL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,10347,Rise,FURI,2.02,MATCH,2
glym,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,10347,Rise,FURI,2.02,MATCH,2
Slag,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,1.0,10347,Rise,FURI,2.02,MATCH,2
xand,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,0.0,10347,FURI,Rise,2.02,MATCH,2
