Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch,match_id,Map
Mix,2,2,100.0,2,2,100.0,0,0,,5,3,60.0,11,8,73.0,VKS,1.0,1.11,4906,HAVEN
Mix,1,2,50.0,3,1,33.0,1,0,0.0,6,3,50.0,12,5,42.0,FF,1.0,1.1,4702,BIND
FF,1,2,50.0,3,1,33.0,1,1,100.0,2,2,100.0,16,9,56.0,Mix,1.0,1.1,4702,BIND
Mix,1,2,50.0,3,1,33.0,0,0,,7,6,86.0,9,6,67.0,FF,1.0,1.1,4702,SPLIT
FF,1,2,50.0,3,1,33.0,0,0,,8,3,38.0,8,2,25.0,Mix,1.0,1.1,4702,SPLIT
Mix,1,2,50.0,4,2,50.0,1,0,0.0,3,0,0.0,16,9,56.0,FF,1.0,1.1,4702,HAVEN
FF,1,2,50.0,2,1,50.0,4,1,25.0,4,1,25.0,14,10,71.0,Mix,1.0,1.1,4702,HAVEN
Mix,1,2,50.0,3,1,33.0,1,0,0.0,5,3,60.0,14,9,64.0,NO CONTRACT,1.0,1.1,4700,SPLIT
NO CONTRACT,1,2,50.0,2,1,50.0,5,0,0.0,2,2,100.0,14,7,50.0,Mix,1.0,1.1,4700,SPLIT
Mix,1,2,50.0,3,1,33.0,2,1,50.0,7,3,43.0,11,5,45.0,NO CONTRACT,1.0,1.1,4700,ASCENT
NO CONTRACT,1,2,50.0,2,1,50.0,4,0,0.0,4,3,75.0,13,9,69.0,Mix,1.0,1.1,4700,ASCENT
Mix,1,2,50.0,3,1,33.0,2,1,50.0,3,3,100.0,15,8,53.0,NO CONTRACT,1.0,1.1,4700,BIND
NO CONTRACT,1,2,50.0,2,1,50.0,3,0,0.0,4,3,75.0,14,6,43.0,Mix,1.0,1.1,4700,BIND
Mix,0,2,0.0,4,0,0.0,2,1,50.0,4,2,50.0,8,2,25.0,paiN,1.0,1.1,4629,ASCENT
paiN,2,2,100.0,2,2,100.0,1,1,100.0,3,2,67.0,12,8,67.0,Mix,1.0,1.1,4629,ASCENT
Mix,1,2,50.0,3,1,33.0,0,0,,2,2,100.0,13,10,77.0,paiN,1.0,1.1,4629,SPLIT
paiN,1,2,50.0,4,2,50.0,3,0,0.0,4,2,50.0,7,1,14.0,Mix,1.0,1.1,4629,SPLIT
Mix,2,2,100.0,3,2,67.0,0,0,,3,3,100.0,9,8,89.0,paiN,1.0,1.1,4629,BIND
paiN,0,2,0.0,3,0,0.0,2,1,50.0,3,0,0.0,7,1,14.0,Mix,1.0,1.1,4629,BIND
VKS,1,2,50.0,3,1,33.0,0,0,,5,2,40.0,15,7,47.0,Mix,1.0,1.1,4620,ASCENT
Mix,1,2,50.0,3,1,33.0,0,0,,3,1,33.0,17,11,65.0,VKS,1.0,1.1,4620,ASCENT
VKS,0,2,0.0,3,1,33.0,2,0,0.0,0,0,,14,12,86.0,IMP,1.0,,8298,HAVEN
IMP,2,2,100.0,3,2,67.0,3,0,0.0,5,2,40.0,8,2,25.0,VKS,1.0,,8298,HAVEN
VKS,2,2,100.0,2,2,100.0,1,0,0.0,4,3,75.0,11,8,73.0,IMP,1.0,,8298,BIND
IMP,0,2,0.0,4,0,0.0,3,0,0.0,1,1,100.0,10,4,40.0,VKS,1.0,,8298,BIND
VKS,2,2,100.0,2,2,100.0,4,1,25.0,5,3,60.0,15,6,40.0,IMP,1.0,,8298,ICEBOX
IMP,0,2,0.0,4,0,0.0,1,0,0.0,3,2,67.0,18,12,67.0,VKS,1.0,,8298,ICEBOX
VKS,2,2,100.0,2,2,100.0,0,0,,3,2,67.0,11,9,82.0,IMP,1.0,,8298,ASCENT
IMP,0,2,0.0,5,0,0.0,1,0,0.0,4,1,25.0,6,2,33.0,VKS,1.0,,8298,ASCENT
IMP,0,2,0.0,4,0,0.0,1,0,0.0,1,1,100.0,20,13,65.0,BD,1.0,,8297,BIND
BD,2,2,100.0,2,2,100.0,2,0,0.0,7,5,71.0,15,5,33.0,IMP,1.0,,8297,BIND
IMP,1,2,50.0,3,1,33.0,1,0,0.0,3,2,67.0,14,10,71.0,BD,1.0,,8297,ASCENT
BD,1,2,50.0,2,1,50.0,3,0,0.0,5,2,40.0,11,5,45.0,IMP,1.0,,8297,ASCENT
