Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
tuyz,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,0.0,5276,Mix,novi,1.12,MATCH,2
Biscoit1n,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,0.0,5276,Mix,novi,1.12,MATCH,2
txddy,8.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,53.0,2.0,0.0,5276,Mix,novi,1.12,MATCH,2
Enjoy,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,5276,novi,Mix,1.12,MATCH,2
phz,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,5276,novi,Mix,1.12,MATCH,2
surpriiseeee,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,0.0,5276,novi,Mix,1.12,MATCH,2
cooK,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,4.0,0.0,5276,novi,Mix,1.12,MATCH,2
vett,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4.0,2.0,5276,novi,Mix,1.12,MATCH,2
kato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5276,novi,,1.12,MATCH,2
bNs00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5276,novi,,1.12,MATCH,2
Fxz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5276,novi,,1.12,MATCH,2
txddy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5276,novi,,1.12,MATCH,2
guiih9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,5173,Real,Mix,1.1,MATCH,2
inq,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,5173,Real,Mix,1.1,MATCH,2
Phobia,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,5173,Real,Mix,1.1,MATCH,2
panzol,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,0.0,5173,Real,Mix,1.1,MATCH,2
h1d0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,5173,Real,Mix,1.1,MATCH,2
rst,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,4.0,1.0,5173,Mix,Real,1.1,MATCH,2
Evilkyk,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,0.0,1.0,5173,Mix,Real,1.1,MATCH,2
tuyz,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1.0,2.0,5173,Mix,Real,1.1,MATCH,2
Biscoit1n,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,5173,Mix,Real,1.1,MATCH,2
txddy,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,5173,Mix,Real,1.1,MATCH,2
rst,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,10.0,1.0,5024,Mix,FazT,1.1,MATCH,1
Evilkyk,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,5024,Mix,FazT,1.1,MATCH,1
tuyz,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,5024,Mix,FazT,1.1,MATCH,1
Biscoit1n,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,5024,Mix,FazT,1.1,MATCH,1
txddy,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,5024,Mix,FazT,1.1,MATCH,1
shok9,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,3.0,2.0,5024,FazT,Mix,1.1,MATCH,1
Fxw,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5024,FazT,Mix,1.1,MATCH,1
UmRastaGG,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,5024,FazT,Mix,1.1,MATCH,1
raddy,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,5024,FazT,Mix,1.1,MATCH,1
RgLMeister,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,2.0,0.0,5024,FazT,Mix,1.1,MATCH,1
NANZIN,19.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,15.0,2.0,4976,Vivo,Mix,1.1,MATCH,5
flainzz,18.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,46.0,12.0,6.0,4976,Vivo,Mix,1.1,MATCH,5
patochovsk,20.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,62.0,3.0,4.0,4976,Vivo,Mix,1.1,MATCH,5
FLG1,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,14.0,5.0,4976,Vivo,Mix,1.1,MATCH,5
NikkoLAN,17.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,4976,Vivo,Mix,1.1,MATCH,5
rst,10.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,40.0,27.0,1.0,4976,Mix,Vivo,1.1,MATCH,5
