Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch
frz,reyna,239,16,14,7,2,128.3,24,5,4,1,9425,VKS,S5,13,7,5,3,8,4,BIND,
sutecas,omen,167,15,11,2,4,112.5,44,0,1,-1,9425,VKS,S5,13,7,5,3,8,4,BIND,
saadhak,cypher,141,9,11,8,-2,81.4,23,1,1,0,9425,VKS,S5,13,7,5,3,8,4,BIND,
fluyr,killjoy,252,22,13,2,9,134.5,14,2,1,1,9261,DLWZK,S5,7,13,6,6,1,7,ASCENT,
BRNWOWZK1,raze,245,16,16,7,0,147.7,12,0,1,-1,9261,DLWZK,S5,7,13,6,6,1,7,ASCENT,
rhamurti,sova,227,12,17,12,-5,136.0,13,4,3,1,9261,DLWZK,S5,7,13,6,6,1,7,ASCENT,
heat,jett,182,14,16,3,-2,104.4,31,3,2,1,9261,DLWZK,S5,7,13,6,6,1,7,ASCENT,
zam,omen,157,10,14,6,-4,80.3,15,2,2,0,9261,DLWZK,S5,7,13,6,6,1,7,ASCENT,
prozin,raze,338,20,15,6,5,207.0,15,4,1,3,9261,S5,DLWZK,13,7,7,1,6,6,ASCENT,
fooX,omen,235,19,14,8,5,136.6,18,1,0,1,9261,S5,DLWZK,13,7,7,1,6,6,ASCENT,
fra,killjoy,185,13,19,2,-6,111.3,21,1,1,0,9261,S5,DLWZK,13,7,7,1,6,6,ASCENT,
deNaro,sova,170,14,11,6,3,101.8,29,0,0,0,9261,S5,DLWZK,13,7,7,1,6,6,ASCENT,
gaabxx,jett,150,10,15,3,-5,89.8,22,3,9,-6,9261,S5,DLWZK,13,7,7,1,6,6,ASCENT,
akemy,brimstone,253,23,14,1,9,163.6,26,3,1,2,9330,fave,S5,11,13,3,9,8,4,HAVEN,
aspas,reyna,250,20,20,6,0,159.2,27,8,1,7,9330,fave,S5,11,13,3,9,8,4,HAVEN,
cad,jett,198,16,18,4,-2,135.1,15,1,0,1,9330,fave,S5,11,13,3,9,8,4,HAVEN,
prince,sova,185,15,17,7,-2,125.8,24,3,3,0,9330,fave,S5,11,13,3,9,8,4,HAVEN,
Nether,cypher,115,10,18,3,-8,76.5,20,0,4,-4,9330,fave,S5,11,13,3,9,8,4,HAVEN,
gaabxx,jett,276,19,21,11,-2,169.6,25,5,5,0,9330,S5,fave,13,11,4,8,9,3,HAVEN,
prozin,phoenix,215,16,15,9,1,132.0,18,2,4,-2,9330,S5,fave,13,11,4,8,9,3,HAVEN,
deNaro,sova,213,20,14,7,6,128.3,16,0,3,-3,9330,S5,fave,13,11,4,8,9,3,HAVEN,
fooX,omen,179,15,16,9,-1,130.5,26,1,2,-1,9330,S5,fave,13,11,4,8,9,3,HAVEN,
fra,cypher,176,17,18,4,-1,110.6,24,1,1,0,9330,S5,fave,13,11,4,8,9,3,HAVEN,
aspas,reyna,273,15,14,5,1,153.6,23,3,4,-1,9330,fave,S5,3,13,2,2,1,11,BIND,
cad,jett,175,7,15,5,-8,110.0,13,0,2,-2,9330,fave,S5,3,13,2,2,1,11,BIND,
prince,sova,155,8,14,4,-6,103.3,30,0,2,-2,9330,fave,S5,3,13,2,2,1,11,BIND,
akemy,omen,136,7,15,1,-8,88.4,24,1,2,-1,9330,fave,S5,3,13,2,2,1,11,BIND,
Nether,raze,52,3,15,0,-12,32.4,54,0,2,-2,9330,fave,S5,3,13,2,2,1,11,BIND,
deNaro,sova,301,21,5,8,16,180.9,28,2,0,2,9330,S5,fave,13,3,11,1,2,2,BIND,
prozin,raze,297,17,9,5,8,158.3,25,5,2,3,9330,S5,fave,13,3,11,1,2,2,BIND,
fooX,omen,267,14,7,12,7,194.8,21,0,0,0,9330,S5,fave,13,3,11,1,2,2,BIND,
gaabxx,jett,206,11,10,4,1,114.6,26,4,1,3,9330,S5,fave,13,3,11,1,2,2,BIND,
fra,killjoy,172,10,9,4,1,105.0,21,1,1,0,9330,S5,fave,13,3,11,1,2,2,BIND,
jowzikk,jett,246,23,18,5,5,165.9,26,4,2,2,9329,Barr,S5,14,12,8,4,4,8,SPLIT,
gbr,killjoy,214,20,15,4,5,141.5,18,1,0,1,9329,Barr,S5,14,12,8,4,4,8,SPLIT,
jayp,sage,206,18,19,10,-1,138.5,19,2,5,-3,9329,Barr,S5,14,12,8,4,4,8,SPLIT,
Leox,raze,187,16,19,6,-3,106.7,17,4,4,0,9329,Barr,S5,14,12,8,4,4,8,SPLIT,
chunbs,omen,185,16,18,5,-2,113.4,17,3,1,2,9329,Barr,S5,14,12,8,4,4,8,SPLIT,
gaabxx,reyna,264,23,20,5,3,163.3,32,6,2,4,9329,S5,Barr,12,14,8,4,4,8,SPLIT,
fooX,omen,196,18,18,7,0,110.1,11,2,3,-1,9329,S5,Barr,12,14,8,4,4,8,SPLIT,
fra,cypher,194,20,19,2,1,122.4,22,2,3,-1,9329,S5,Barr,12,14,8,4,4,8,SPLIT,
deNaro,breach,190,15,18,15,-3,116.7,15,1,0,1,9329,S5,Barr,12,14,8,4,4,8,SPLIT,
prozin,raze,171,13,18,7,-5,118.3,12,1,6,-5,9329,S5,Barr,12,14,8,4,4,8,SPLIT,
chunbs,omen,215,15,19,6,-4,129.6,33,1,5,-4,9329,Barr,S5,8,13,3,9,5,4,HAVEN,
jayp,sage,210,13,16,13,-3,135.2,29,0,2,-2,9329,Barr,S5,8,13,3,9,5,4,HAVEN,
jowzikk,jett,190,13,20,3,-7,118.2,21,3,4,-1,9329,Barr,S5,8,13,3,9,5,4,HAVEN,
Leox,sova,171,12,16,5,-4,96.8,30,3,3,0,9329,Barr,S5,8,13,3,9,5,4,HAVEN,
gbr,killjoy,113,7,14,1,-7,125.0,15,0,0,0,9329,Barr,S5,8,13,3,9,5,4,HAVEN,
