Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch,match_id,Map
SHK,2,2,100.0,3,2,67.0,0,0,,2,1,50.0,11,10,91.0,Team Godzilla,1.0,,24214,ASCENT
Team Godzilla,0,2,0.0,3,0,0.0,2,1,50.0,7,1,14.0,4,1,25.0,SHK,1.0,,24214,ASCENT
SHK,2,2,100.0,3,2,67.0,2,0,0.0,5,3,60.0,13,8,62.0,NO2,1.0,,24470,ICEBOX
NO2,0,2,0.0,4,0,0.0,2,0,0.0,0,0,,17,10,59.0,SHK,1.0,,24470,ICEBOX
SHK,0,2,0.0,4,0,0.0,2,1,50.0,2,2,100.0,12,4,33.0,GLB,1.0,,24472,BIND
GLB,2,2,100.0,2,2,100.0,1,0,0.0,7,5,71.0,10,6,60.0,SHK,1.0,,24472,BIND
SHK,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,10,8,80.0,GLB,1.0,,24472,ASCENT
GLB,0,2,0.0,3,0,0.0,2,0,0.0,5,1,20.0,5,1,20.0,SHK,1.0,,24472,ASCENT
SHK,0,2,0.0,4,0,0.0,1,0,0.0,6,3,50.0,8,3,38.0,GLB,1.0,,24472,ICEBOX
GLB,2,2,100.0,2,2,100.0,0,0,,4,4,100.0,13,7,54.0,SHK,1.0,,24472,ICEBOX
SHK,2,2,100.0,2,2,100.0,1,0,0.0,5,4,80.0,24,11,46.0,NO2,1.0,,24474,ASCENT
NO2,0,2,0.0,4,0,0.0,1,1,100.0,4,1,25.0,23,13,57.0,SHK,1.0,,24474,ASCENT
SHK,1,2,50.0,3,1,33.0,3,0,0.0,5,4,80.0,10,3,30.0,NO2,1.0,,24474,BIND
NO2,1,2,50.0,3,1,33.0,0,0,,5,4,80.0,13,8,62.0,SHK,1.0,,24474,BIND
SHK,0,2,0.0,3,0,0.0,1,0,0.0,2,1,50.0,14,12,86.0,NO2,1.0,,24474,ICEBOX
NO2,2,2,100.0,2,2,100.0,2,0,0.0,7,3,43.0,9,2,22.0,SHK,1.0,,24474,ICEBOX
SHK,0,2,0.0,4,1,25.0,1,0,0.0,0,0,,15,12,80.0,SLK,1.0,,26912,HAVEN
SLK,2,2,100.0,4,2,50.0,2,0,0.0,6,2,33.0,8,3,38.0,SHK,1.0,,26912,HAVEN
