Player,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,Map,Num_maps,Patch
delevingne,231,31,32,7,-1,116.1,14,6,3,3,10310,Vora,SLK,MATCH,2,2.02
dragonite,219,30,29,8,1,135.5,30,5,7,-2,10310,Vora,SLK,MATCH,2,2.02
fzkk,156,17,33,12,-16,98.0,10,3,6,-3,10310,Vora,SLK,MATCH,2,2.02
v1xen,154,20,31,9,-11,99.8,20,1,3,-2,10310,Vora,SLK,MATCH,2,2.02
Hastad,283,37,25,7,12,163.4,11,3,3,0,10310,SLK,Vora,MATCH,2,2.02
DiMAS,256,38,25,8,13,145.5,17,2,1,1,10310,SLK,Vora,MATCH,2,2.02
ntk,230,29,30,31,-1,139.9,19,3,2,1,10310,SLK,Vora,MATCH,2,2.02
bld,217,29,24,10,5,142.9,29,7,3,4,10310,SLK,Vora,MATCH,2,2.02
mNdS,171,25,25,10,0,112.8,27,6,8,-2,10310,SLK,Vora,MATCH,2,2.02
frz,278,25,14,2,11,187.4,50,3,3,0,10342,VKS,Vora,MATCH,1,2.02
gtnziN,232,15,20,9,-5,195.2,16,7,2,5,10342,VKS,Vora,MATCH,1,2.02
saadhak,219,17,15,6,2,134.7,12,2,2,0,10342,VKS,Vora,MATCH,1,2.02
Sacy,168,14,15,10,-1,109.1,17,2,0,2,10342,VKS,Vora,MATCH,1,2.02
sutecas,124,11,20,8,-9,85.5,21,2,1,1,10342,VKS,Vora,MATCH,1,2.02
fzkk,264,20,21,9,-1,167.3,15,3,3,0,10342,Vora,VKS,MATCH,1,2.02
dragonite,224,20,16,2,4,123.4,15,3,1,2,10342,Vora,VKS,MATCH,1,2.02
v1xen,221,18,16,7,2,125.9,22,2,3,-1,10342,Vora,VKS,MATCH,1,2.02
delevingne,157,15,15,6,0,73.0,11,0,5,-5,10342,Vora,VKS,MATCH,1,2.02
krain,135,11,14,7,-3,94.2,15,0,4,-4,10342,Vora,VKS,MATCH,1,2.02
ntk,217,31,29,7,2,128.4,14,2,1,1,10344,SLK,Vora,MATCH,2,2.02
DiMAS,209,23,31,10,-8,151.0,27,3,3,0,10344,SLK,Vora,MATCH,2,2.02
Hastad,174,20,35,4,-15,102.0,9,5,6,-1,10344,SLK,Vora,MATCH,2,2.02
bld,162,20,31,6,-11,95.9,21,5,4,1,10344,SLK,Vora,MATCH,2,2.02
mNdS,141,16,34,10,-18,95.8,27,3,5,-2,10344,SLK,Vora,MATCH,2,2.02
v1xen,258,35,20,15,15,144.1,13,2,3,-1,10344,Vora,SLK,MATCH,2,2.02
delevingne,247,33,24,5,9,143.3,11,7,5,2,10344,Vora,SLK,MATCH,2,2.02
dragonite,235,34,26,8,8,132.9,13,3,2,1,10344,Vora,SLK,MATCH,2,2.02
fzkk,233,27,21,14,6,143.8,9,5,7,-2,10344,Vora,SLK,MATCH,2,2.02
krain,226,31,19,18,12,133.2,15,2,1,1,10344,Vora,SLK,MATCH,2,2.02
