Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Map,Patch
krain,2,1,0,0.0,0,0,0.0,0.0,0.0,40,0,3,3084,FF,VIMD,HAVEN,
fzkk,4,2,1,0.0,0,0,0.0,0.0,0.0,66,2,1,3084,FF,VIMD,HAVEN,
dragonite,4,3,0,0.0,0,0,0.0,0.0,0.0,59,0,0,3084,FF,VIMD,HAVEN,
v1xen,3,0,1,0.0,0.0,0,0.0,0.0,0.0,91,9,0,3085,FF,QSM,BIND,
delevingne,2,6,0,0.0,0.0,1,0.0,0.0,0.0,118,0,0,3085,FF,QSM,BIND,
krain,2,0,0,0.0,0.0,0,0.0,0.0,0.0,38,0,0,3085,FF,QSM,BIND,
fzkk,4,1,0,0.0,0.0,0,0.0,0.0,0.0,54,0,0,3085,FF,QSM,BIND,
dragonite,3,0,0,0.0,0.0,0,0.0,0.0,0.0,51,0,0,3085,FF,QSM,BIND,
koé,2,0,0,0.0,0.0,0,0.0,0.0,0.0,25,0,0,3085,QSM,FF,BIND,
hwk,1,0,0,0.0,0.0,0,0.0,0.0,0.0,17,0,1,3085,QSM,FF,BIND,
sunset,0,2,0,0.0,0.0,0,0.0,0.0,0.0,57,0,0,3085,QSM,FF,BIND,
idk1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,32,0,1,3085,QSM,FF,BIND,
Maverick,1,2,1,0.0,0.0,0,0.0,0.0,0.0,82,0,0,3085,QSM,FF,BIND,
v1xen,2,0,0,0.0,0,0,0.0,0.0,0.0,35,8,0,3085,FF,QSM,ASCENT,
delevingne,2,0,0,0.0,0,0,0.0,0.0,0.0,51,1,0,3085,FF,QSM,ASCENT,
krain,3,3,1,0.0,0,1,0.0,0.0,0.0,116,0,1,3085,FF,QSM,ASCENT,
fzkk,5,1,2,0.0,0,0,0.0,0.0,0.0,81,0,0,3085,FF,QSM,ASCENT,
dragonite,3,1,0,0.0,0,0,0.0,0.0,0.0,56,0,0,3085,FF,QSM,ASCENT,
