Player,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,Map,Num_maps,Patch
cogu,167,25,31,6,-6,103.5,21,5,12,-7,2978,FKL,NOOR,MATCH,2,1.08
bezn1,166,21,34,9,-13,102.6,17,1,3,-2,2978,FKL,NOOR,MATCH,2,1.08
pava,155,17,33,13,-16,110.0,18,2,5,-3,2978,FKL,NOOR,MATCH,2,1.08
Txozin,275,40,25,14,15,167.2,24,7,2,5,2978,NOOR,FKL,MATCH,2,1.08
murizzz,268,42,23,8,19,154.5,31,8,5,3,2978,NOOR,FKL,MATCH,2,1.08
matheuzin,190,28,27,16,1,118.4,25,6,2,4,2978,NOOR,FKL,MATCH,2,1.08
kon4n,181,25,24,10,1,132.4,22,2,3,-1,2978,NOOR,FKL,MATCH,2,1.08
ole,179,26,24,13,2,103.4,10,2,3,-1,2978,NOOR,FKL,MATCH,2,1.08
Veroneze,327,50,24,7,26,184.9,25,10,0,10,5283,paiN,BD,MATCH,2,1.12
murizzz,255,37,29,13,8,168.0,26,8,6,2,5283,paiN,BD,MATCH,2,1.12
Txozin,206,33,27,5,6,119.8,36,6,3,3,5283,paiN,BD,MATCH,2,1.12
matheuzin,147,22,22,4,0,100.4,24,4,3,1,5283,paiN,BD,MATCH,2,1.12
kon4n,146,24,25,14,-1,83.5,28,0,3,-3,5283,paiN,BD,MATCH,2,1.12
rood,206,28,29,12,-1,149.8,19,3,6,-3,5283,BD,paiN,MATCH,2,1.12
bezn1,200,28,36,6,-8,111.2,17,5,4,1,5283,BD,paiN,MATCH,2,1.12
wilfps,178,25,35,7,-10,114.6,29,4,10,-6,5283,BD,paiN,MATCH,2,1.12
rhz,163,25,33,12,-8,102.3,28,0,1,-1,5283,BD,paiN,MATCH,2,1.12
LEozin,146,21,33,10,-12,99.9,16,3,7,-4,5283,BD,paiN,MATCH,2,1.12
murizzz,334,40,25,16,15,168.0,16,10,3,7,5273,paiN,dogz,MATCH,2,1.12
Txozin,228,27,22,13,5,145.7,18,3,1,2,5273,paiN,dogz,MATCH,2,1.12
kon4n,220,32,18,17,14,137.9,26,3,1,2,5273,paiN,dogz,MATCH,2,1.12
Veroneze,205,31,19,6,12,133.5,23,5,5,0,5273,paiN,dogz,MATCH,2,1.12
matheuzin,158,24,19,9,5,86.3,25,2,5,-3,5273,paiN,dogz,MATCH,2,1.12
toezin,204,21,34,11,-13,142.9,13,3,6,-3,5273,dogz,paiN,MATCH,2,1.12
magicwow1,192,24,33,3,-9,117.3,16,5,6,-1,5273,dogz,paiN,MATCH,2,1.12
dan,179,24,27,10,-3,117.9,16,2,2,0,5273,dogz,paiN,MATCH,2,1.12
Otsuka,155,19,30,11,-11,95.6,13,3,3,0,5273,dogz,paiN,MATCH,2,1.12
PedroGOD,129,15,30,6,-15,84.6,17,2,6,-4,5273,dogz,paiN,MATCH,2,1.12
Veroneze,275,40,27,8,13,160.8,31,9,5,4,5174,paiN,1tap,MATCH,2,1.1
kon4n,271,40,25,11,15,164.7,21,5,2,3,5174,paiN,1tap,MATCH,2,1.1
murizzz,231,35,21,11,14,147.3,26,6,1,5,5174,paiN,1tap,MATCH,2,1.1
matheuzin,180,26,26,10,0,108.9,31,4,1,3,5174,paiN,1tap,MATCH,2,1.1
Txozin,157,25,27,10,-2,98.2,29,3,6,-3,5174,paiN,1tap,MATCH,2,1.1
ttv,212,31,32,4,-1,128.0,26,4,5,-1,5174,1tap,paiN,MATCH,2,1.1
ttv,209,30,31,9,-1,124.7,15,2,4,-2,5174,1tap,paiN,MATCH,2,1.1
Random,177,26,34,9,-8,119.4,28,3,5,-2,5174,1tap,paiN,MATCH,2,1.1
ArtBaue,159,22,34,10,-12,95.9,24,4,4,0,5174,1tap,paiN,MATCH,2,1.1
fpX,130,17,35,10,-18,89.5,30,2,9,-7,5174,1tap,paiN,MATCH,2,1.1
Physicx,188,11,14,5,-3,153.7,6,1,0,1,5025,Furn,paiN,MATCH,1,1.1
pit,163,7,13,2,-6,107.3,11,0,1,-1,5025,Furn,paiN,MATCH,1,1.1
p9dro,160,7,15,2,-8,91.7,21,1,1,0,5025,Furn,paiN,MATCH,1,1.1
Vai,108,4,14,5,-10,76.4,14,0,3,-3,5025,Furn,paiN,MATCH,1,1.1
Fedrigues,94,4,15,1,-11,67.7,16,0,8,-8,5025,Furn,paiN,MATCH,1,1.1
kon4n,377,21,8,3,13,229.1,38,8,0,8,5025,paiN,Furn,MATCH,1,1.1
murizzz,286,17,7,10,10,189.1,22,1,0,1,5025,paiN,Furn,MATCH,1,1.1
Veroneze,208,13,5,4,8,155.9,26,1,2,-1,5025,paiN,Furn,MATCH,1,1.1
matheuzin,177,11,6,7,5,90.9,30,2,0,2,5025,paiN,Furn,MATCH,1,1.1
Txozin,177,8,7,8,1,124.1,10,1,0,1,5025,paiN,Furn,MATCH,1,1.1
ArtBaue,274,19,15,3,4,195.2,21,3,0,3,4797,1tap,paiN,MATCH,1,1.1
ttv,223,15,15,2,0,139.7,18,4,2,2,4797,1tap,paiN,MATCH,1,1.1
fpX,135,9,16,5,-7,90.1,19,0,4,-4,4797,1tap,paiN,MATCH,1,1.1
Random,126,10,14,2,-4,96.3,28,0,2,-2,4797,1tap,paiN,MATCH,1,1.1
ttv,123,8,16,3,-8,79.5,11,1,5,-4,4797,1tap,paiN,MATCH,1,1.1
murizzz,259,16,15,4,1,166.2,27,5,4,1,4797,paiN,1tap,MATCH,1,1.1
matheuzin,221,19,11,3,8,156.6,41,1,0,1,4797,paiN,1tap,MATCH,1,1.1
kon4n,194,15,13,2,2,95.1,32,4,2,2,4797,paiN,1tap,MATCH,1,1.1
Txozin,193,13,11,7,2,122.7,17,3,1,2,4797,paiN,1tap,MATCH,1,1.1
ole,164,13,11,6,2,116.5,19,0,1,-1,4797,paiN,1tap,MATCH,1,1.1
xand,280,66,50,13,16,154.9,19,11,11,0,4806,B4,paiN,MATCH,3,1.1
frz,233,60,41,23,19,134.7,25,6,0,6,4806,B4,paiN,MATCH,3,1.1
pancada,202,45,41,21,4,133.5,33,7,8,-1,4806,B4,paiN,MATCH,3,1.1
