Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch,match_id,Map
1tap,1,2,50.0,3,1,33.0,1,1,100.0,4,1,25.0,15,7,47.0,paiN,1.0,1.1,5174,BIND
Furnace e-sports,1,2,50.0,2,1,50.0,3,0,0.0,6,1,17.0,4,0,0.0,paiN,1.0,1.1,5025,HAVEN
paiN,1,2,50.0,3,2,67.0,0,0,,3,3,100.0,9,8,89.0,Furnace e-sports,1.0,1.1,5025,HAVEN
1tap,0,2,0.0,4,0,0.0,1,0,0.0,2,2,100.0,14,6,43.0,paiN,1.0,1.1,4797,BIND
paiN,2,2,100.0,2,2,100.0,1,0,0.0,6,2,33.0,12,9,75.0,1tap,1.0,1.1,4797,BIND
B4,2,2,100.0,2,2,100.0,1,0,0.0,9,3,33.0,12,6,50.0,paiN,1.0,1.1,4806,BIND
paiN,0,2,0.0,4,0,0.0,1,0,0.0,2,1,50.0,17,12,71.0,B4,1.0,1.1,4806,BIND
B4,2,2,100.0,4,2,50.0,2,0,0.0,4,2,50.0,14,9,64.0,paiN,1.0,1.1,4806,HAVEN
paiN,0,2,0.0,3,1,33.0,1,0,0.0,4,3,75.0,16,7,44.0,B4,1.0,1.1,4806,HAVEN
B4,1,2,50.0,3,1,33.0,2,1,50.0,3,3,100.0,12,8,67.0,paiN,1.0,1.1,4806,SPLIT
paiN,1,2,50.0,3,1,33.0,3,0,0.0,4,3,75.0,10,3,30.0,B4,1.0,1.1,4806,SPLIT
paiN,1,2,50.0,6,2,33.0,1,1,100.0,3,1,33.0,18,9,50.0,RED,1.0,1.1,4772,HAVEN
