Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
ole,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,0.0,4629,paiN,Mix,1.1,MATCH,3
Txozin,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,5.0,2.0,4629,paiN,Mix,1.1,MATCH,3
matheuzin,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,0.0,4629,paiN,Mix,1.1,MATCH,3
kon4n,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,0.0,4629,paiN,Mix,1.1,MATCH,3
Tecnosh,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,4621,K,paiN,1.1,MATCH,1
bezn1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,4621,K,paiN,1.1,MATCH,1
Tixinha,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,4621,K,paiN,1.1,MATCH,1
spacca,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,1.0,4621,K,paiN,1.1,MATCH,1
glym,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,4621,K,paiN,1.1,MATCH,1
murizzz,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,2.0,1.0,4621,paiN,K,1.1,MATCH,1
ole,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,4621,paiN,K,1.1,MATCH,1
Txozin,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,0.0,4621,paiN,K,1.1,MATCH,1
matheuzin,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,4621,paiN,K,1.1,MATCH,1
kon4n,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,1.0,4621,paiN,K,1.1,MATCH,1
murizzz,13.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,62.0,1.0,2.0,3511,NOOR,GL,1.09,MATCH,4
ole,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,6.0,1.0,3511,NOOR,GL,1.09,MATCH,4
Txozin,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,45.0,8.0,0.0,3511,NOOR,GL,1.09,MATCH,4
matheuzin,12.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,3.0,0.0,3511,NOOR,GL,1.09,MATCH,4
kon4n,14.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,4.0,0.0,3511,NOOR,GL,1.09,MATCH,4
Nyang,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,10.0,0.0,3511,GL,NOOR,1.09,MATCH,4
fznnn,10.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,0.0,3511,GL,NOOR,1.09,MATCH,4
JhoW,7.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,53.0,10.0,1.0,3511,GL,NOOR,1.09,MATCH,4
Jonn,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,3511,GL,NOOR,1.09,MATCH,4
mwzera,15.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,1.0,1.0,3511,GL,NOOR,1.09,MATCH,4
Nyang,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,3508,GL,NOOR,1.09,MATCH,1
fznnn,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,2.0,0.0,3508,GL,NOOR,1.09,MATCH,1
JhoW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,0.0,3508,GL,NOOR,1.09,MATCH,1
Jonn,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,3508,GL,NOOR,1.09,MATCH,1
mwzera,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3508,GL,NOOR,1.09,MATCH,1
murizzz,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.0,1.0,0.0,3508,NOOR,GL,1.09,MATCH,1
ole,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,0.0,3508,NOOR,GL,1.09,MATCH,1
Txozin,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,3508,NOOR,GL,1.09,MATCH,1
matheuzin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,0.0,3508,NOOR,GL,1.09,MATCH,1
kon4n,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,3508,NOOR,GL,1.09,MATCH,1
murizzz,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,3473,NOOR,VIMD,1.09,MATCH,1
ole,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,4.0,0.0,3473,NOOR,VIMD,1.09,MATCH,1
Txozin,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,4.0,1.0,3473,NOOR,VIMD,1.09,MATCH,1
matheuzin,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,2.0,0.0,3473,NOOR,VIMD,1.09,MATCH,1
kon4n,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,0.0,3473,NOOR,VIMD,1.09,MATCH,1
Sacy,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,0.0,3473,VIMD,NOOR,1.09,MATCH,1
pepa,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,0.0,3473,VIMD,NOOR,1.09,MATCH,1
prozin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,3473,VIMD,NOOR,1.09,MATCH,1
Masu,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0,3473,VIMD,NOOR,1.09,MATCH,1
pollo,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,3473,VIMD,NOOR,1.09,MATCH,1
pepa,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,6.0,2.0,9089,paiN,Agen,2.01,MATCH,2
murizzz,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,2.0,9089,paiN,Agen,2.01,MATCH,2
ole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9089,paiN,Agen,2.01,MATCH,2
Txozin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9089,paiN,Agen,2.01,MATCH,2
matheuzin,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,44.0,2.0,1.0,9089,paiN,Agen,2.01,MATCH,2
kon4n,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0,0.0,9089,paiN,paiN,2.01,MATCH,2
ryotzz,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,1.0,9089,paiN,paiN,2.01,MATCH,2
fzz,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,1.0,3.0,9089,Agen,paiN,2.01,MATCH,2
cdziinxs1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,9089,Agen,paiN,2.01,MATCH,2
snw,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,9089,Agen,paiN,2.01,MATCH,2
vtz,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,49.0,7.0,3.0,9089,Agen,,2.01,MATCH,2
abA,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.0,1.0,9089,Agen,,2.01,MATCH,2
pepa,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,9101,paiN,VKS,2.01,MATCH,2
murizzz,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,0.0,9101,paiN,VKS,2.01,MATCH,2
matheuzin,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,9101,paiN,VKS,2.01,MATCH,2
kon4n,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,47.0,7.0,1.0,9101,paiN,VKS,2.01,MATCH,2
ryotzz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,9101,paiN,VKS,2.01,MATCH,2
frz,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2.0,0.0,9101,VKS,paiN,2.01,MATCH,2
Sacy,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,1.0,9101,VKS,paiN,2.01,MATCH,2
saadhak,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,6.0,2.0,9101,VKS,paiN,2.01,MATCH,2
gtnziN,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,3.0,0.0,9101,VKS,paiN,2.01,MATCH,2
sutecas,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,0.0,9101,VKS,paiN,2.01,MATCH,2
pepa,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,10287,paiN,HL,2.02,MATCH,1
murizzz,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,10287,paiN,HL,2.02,MATCH,1
matheuzin,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3.0,1.0,10287,paiN,HL,2.02,MATCH,1
kon4n,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,4.0,0.0,10287,paiN,HL,2.02,MATCH,1
ryotzz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,10287,paiN,HL,2.02,MATCH,1
pleets,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,5.0,0.0,10287,HL,paiN,2.02,MATCH,1
shion,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,89.0,0.0,2.0,10287,HL,paiN,2.02,MATCH,1
pMdr1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,2.0,10287,HL,paiN,2.02,MATCH,1
Myssen,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,1.0,10287,HL,paiN,2.02,MATCH,1
liazzi,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10287,HL,paiN,2.02,MATCH,1
pepa,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,1.0,10308,paiN,SLK,2.02,MATCH,1
murizzz,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,10308,paiN,SLK,2.02,MATCH,1
matheuzin,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,0.0,10308,paiN,SLK,2.02,MATCH,1
kon4n,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,1.0,10308,paiN,SLK,2.02,MATCH,1
ryotzz,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,0.0,10308,paiN,SLK,2.02,MATCH,1
DiMAS,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,10308,SLK,paiN,2.02,MATCH,1
bld,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,2.0,2.0,10308,SLK,paiN,2.02,MATCH,1
ntk,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,0.0,10308,SLK,paiN,2.02,MATCH,1
Hastad,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,10308,SLK,paiN,2.02,MATCH,1
DONSA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,10308,SLK,paiN,2.02,MATCH,1
GuhRVN,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,12073,Rise,paiN,2.03,MATCH,1
leonzhet,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46.0,4.0,0.0,12073,Rise,paiN,2.03,MATCH,1
DmL,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,2.0,12073,Rise,paiN,2.03,MATCH,1
glym,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,12073,Rise,paiN,2.03,MATCH,1
Slag,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,12073,Rise,paiN,2.03,MATCH,1
pepa,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0,12073,paiN,Rise,2.03,MATCH,1
murizzz,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,12073,paiN,Rise,2.03,MATCH,1
matheuzin,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,0.0,12073,paiN,Rise,2.03,MATCH,1
kon4n,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,12073,paiN,Rise,2.03,MATCH,1
ryotzz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,12073,paiN,Rise,2.03,MATCH,1
rood,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,1.0,12076,FREE,paiN,2.03,MATCH,2
FLG1,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,2.0,0.0,12076,FREE,paiN,2.03,MATCH,2
NikkoLAN,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0,12076,FREE,paiN,2.03,MATCH,2
Fatal,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,12076,FREE,paiN,2.03,MATCH,2
vhz,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,88.0,1.0,0.0,12076,FREE,paiN,2.03,MATCH,2
pepa,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,7.0,1.0,12076,paiN,FREE,2.03,MATCH,2
murizzz,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,1.0,1.0,12076,paiN,FREE,2.03,MATCH,2
matheuzin,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,1.0,12076,paiN,FREE,2.03,MATCH,2
kon4n,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,12076,paiN,FREE,2.03,MATCH,2
ryotzz,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,12076,paiN,FREE,2.03,MATCH,2
GuhRVN,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.0,14.0,0.0,12080,Rise,paiN,2.03,MATCH,2
leonzhet,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,1.0,12080,Rise,paiN,2.03,MATCH,2
DmL,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,3.0,0.0,12080,Rise,paiN,2.03,MATCH,2
glym,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,12080,Rise,paiN,2.03,MATCH,2
Slag,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,12080,Rise,paiN,2.03,MATCH,2
pepa,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,8.0,1.0,12080,paiN,Rise,2.03,MATCH,2
murizzz,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,0.0,1.0,12080,paiN,Rise,2.03,MATCH,2
matheuzin,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,56.0,4.0,4.0,12080,paiN,Rise,2.03,MATCH,2
kon4n,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,12080,paiN,Rise,2.03,MATCH,2
ryotzz,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,12080,paiN,Rise,2.03,MATCH,2
v1xen,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,13.0,0.0,13023,Vora,paiN,2.03,MATCH,3
delevingne,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,13023,Vora,paiN,2.03,MATCH,3
fzkk,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,13023,Vora,paiN,2.03,MATCH,3
dragonite,9.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,42.0,0.0,4.0,13023,Vora,paiN,2.03,MATCH,3
tockers,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,5.0,1.0,13023,Vora,paiN,2.03,MATCH,3
pepa,14.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,74.0,9.0,1.0,13023,paiN,Vora,2.03,MATCH,3
murizzz,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0,13023,paiN,Vora,2.03,MATCH,3
matheuzin,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,2.0,13023,paiN,Vora,2.03,MATCH,3
kon4n,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,60.0,3.0,1.0,13023,paiN,Vora,2.03,MATCH,3
ryotzz,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,49.0,1.0,2.0,13023,paiN,Vora,2.03,MATCH,3
pepa,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,0.0,13026,paiN,VKS,2.03,MATCH,2
murizzz,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,13026,paiN,VKS,2.03,MATCH,2
matheuzin,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,2.0,13026,paiN,VKS,2.03,MATCH,2
kon4n,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,13026,paiN,VKS,2.03,MATCH,2
ryotzz,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,13026,paiN,VKS,2.03,MATCH,2
frz,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5.0,0.0,13026,VKS,paiN,2.03,MATCH,2
Sacy,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,7.0,2.0,13026,VKS,paiN,2.03,MATCH,2
saadhak,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,3.0,0.0,13026,VKS,paiN,2.03,MATCH,2
gtnziN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,13026,VKS,paiN,2.03,MATCH,2
sutecas,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,5.0,0.0,13026,VKS,paiN,2.03,MATCH,2
pepa,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2.0,1.0,16538,paiN,SH,2.06,MATCH,3
murizzz,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,2.0,16538,paiN,SH,2.06,MATCH,3
matheuzin,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,4.0,2.0,16538,paiN,SH,2.06,MATCH,3
kon4n,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,3.0,16538,paiN,SH,2.06,MATCH,3
ryotzz,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,46.0,3.0,1.0,16538,paiN,SH,2.06,MATCH,3
NANZIN,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,3.0,0.0,16538,SH,paiN,2.06,MATCH,3
koé,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,56.0,4.0,0.0,16538,SH,paiN,2.06,MATCH,3
sunset,9.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,57.0,2.0,0.0,16538,SH,paiN,2.06,MATCH,3
flainzz,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,1.0,16538,SH,paiN,2.06,MATCH,3
BrinkssJ,7.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,51.0,8.0,3.0,16538,SH,paiN,2.06,MATCH,3
rst,6.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.0,9.0,0.0,16754,IMP,paiN,,MATCH,2
pavel,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,1.0,1.0,16754,IMP,paiN,,MATCH,2
gustt1nha,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,3.0,1.0,16754,IMP,paiN,,MATCH,2
tuyz,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,1.0,16754,IMP,paiN,,MATCH,2
Biscoit1n,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,16754,IMP,paiN,,MATCH,2
pepa,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,1.0,16754,paiN,IMP,,MATCH,2
murizzz,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,16754,paiN,IMP,,MATCH,2
matheuzin,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,5.0,2.0,16754,paiN,IMP,,MATCH,2
kon4n,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,63.0,7.0,2.0,16754,paiN,IMP,,MATCH,2
ryotzz,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,3.0,0.0,16754,paiN,IMP,,MATCH,2
WKN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,17039,FE,paiN,2.06,MATCH,1
l4cerr,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,17039,FE,paiN,2.06,MATCH,1
Urango,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,17039,FE,paiN,2.06,MATCH,1
DRAGziKW,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,17039,FE,paiN,2.06,MATCH,1
nand0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,1.0,1.0,17039,FE,paiN,2.06,MATCH,1
pepa,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,74.0,1.0,0.0,17039,paiN,FE,2.06,MATCH,1
murizzz,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,17039,paiN,FE,2.06,MATCH,1
matheuzin,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,1.0,17039,paiN,FE,2.06,MATCH,1
kon4n,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0,1.0,17039,paiN,FE,2.06,MATCH,1
ryotzz,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,2.0,0.0,17039,paiN,FE,2.06,MATCH,1
DiMAS,6.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,73.0,6.0,1.0,17040,SLK,paiN,2.06,MATCH,2
bld,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,17040,SLK,paiN,2.06,MATCH,2
ntk,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,17040,SLK,paiN,2.06,MATCH,2
DONSA,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,14.0,0.0,17040,SLK,paiN,2.06,MATCH,2
aspas,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,1.0,17040,SLK,paiN,2.06,MATCH,2
pepa,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,1.0,17040,paiN,SLK,2.06,MATCH,2
murizzz,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,1.0,3.0,17040,paiN,SLK,2.06,MATCH,2
matheuzin,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,57.0,2.0,0.0,17040,paiN,SLK,2.06,MATCH,2
kon4n,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0,17040,paiN,SLK,2.06,MATCH,2
ryotzz,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,2.0,1.0,17040,paiN,SLK,2.06,MATCH,2
pepa,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0.0,17042,paiN,BD,2.06,MATCH,2
murizzz,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,1.0,1.0,17042,paiN,BD,2.06,MATCH,2
matheuzin,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,17042,paiN,BD,2.06,MATCH,2
kon4n,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,2.0,3.0,17042,paiN,BD,2.06,MATCH,2
ryotzz,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,5.0,2.0,17042,paiN,BD,2.06,MATCH,2
pollo,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,17042,BD,paiN,2.06,MATCH,2
Gabriel,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47.0,3.0,0.0,17042,BD,paiN,2.06,MATCH,2
Docks,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,17042,BD,paiN,2.06,MATCH,2
dio9x,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,1.0,17042,BD,paiN,2.06,MATCH,2
Ant,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.0,1.0,17042,BD,paiN,2.06,MATCH,2
xand,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,17617,FURI,paiN,,MATCH,2
