Player,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,Map,Num_maps,Patch
Evilkyk,261,21,16,5,5,144.3,36,3,1,2,4697,novi,BD,MATCH,1,1.1
tuyz,224,18,20,5,-2,131.9,27,3,1,2,4697,novi,BD,MATCH,1,1.1
rst,216,19,11,2,8,133.8,38,0,3,-3,4697,novi,BD,MATCH,1,1.1
txddy,151,10,20,8,-10,109.9,17,3,3,0,4697,novi,BD,MATCH,1,1.1
Biscoit1n,148,11,19,5,-8,84.1,22,1,5,-4,4697,novi,BD,MATCH,1,1.1
fx,260,20,20,7,0,180.1,22,4,2,2,4694,DG,BD,MATCH,1,1.1
Leox,217,19,20,2,-1,138.5,18,5,2,3,4694,DG,BD,MATCH,1,1.1
GuhRVN,150,15,19,1,-4,81.4,14,0,0,0,4694,DG,BD,MATCH,1,1.1
valois,132,11,20,4,-9,79.5,24,4,4,0,4694,DG,BD,MATCH,1,1.1
glym,115,12,19,3,-7,79.5,20,1,4,-3,4694,DG,BD,MATCH,1,1.1
wilfps,281,26,12,7,14,171.6,29,2,1,1,4694,BD,DG,MATCH,1,1.1
LEozin,226,22,17,5,5,129.3,25,2,3,-1,4694,BD,DG,MATCH,1,1.1
bezn1,196,16,17,6,-1,119.7,14,3,5,-2,4694,BD,DG,MATCH,1,1.1
rhz,192,17,14,13,3,128.7,21,2,2,0,4694,BD,DG,MATCH,1,1.1
rood,189,17,17,4,0,123.7,31,3,3,0,4694,BD,DG,MATCH,1,1.1
LEozin,345,28,12,1,16,226.0,30,2,0,2,4030,BD,NEW,MATCH,1,1.1
rhz,222,16,11,11,5,126.6,39,2,3,-1,4030,BD,NEW,MATCH,1,1.1
rood,200,17,14,4,3,127.8,19,1,2,-1,4030,BD,NEW,MATCH,1,1.1
fooX,175,11,16,6,-5,82.2,22,2,3,-1,4030,BD,NEW,MATCH,1,1.1
wilfps,162,11,16,6,-5,109.9,26,2,4,-2,4030,BD,NEW,MATCH,1,1.1
Stevent,239,16,18,7,-2,168.5,11,4,4,0,4030,NEW,BD,MATCH,1,1.1
luqz,228,15,14,6,1,132.9,14,4,0,4,4030,NEW,BD,MATCH,1,1.1
duquera,195,15,18,7,-3,170.7,36,1,2,-1,4030,NEW,BD,MATCH,1,1.1
az9zelll,151,11,17,2,-6,84.5,17,3,3,0,4030,NEW,BD,MATCH,1,1.1
planE,146,12,17,5,-5,98.3,18,0,0,0,4030,NEW,BD,MATCH,1,1.1
Enjoy,283,22,11,6,11,171.0,18,2,0,2,4029,novi,BD,MATCH,1,1.1
txddy,243,17,13,7,4,162.2,20,2,1,1,4029,novi,BD,MATCH,1,1.1
Biscoit1n,239,18,14,7,4,133.3,28,5,0,5,4029,novi,BD,MATCH,1,1.1
tuyz,188,15,13,2,2,120.0,34,5,4,1,4029,novi,BD,MATCH,1,1.1
rafz,103,7,15,4,-8,72.5,30,1,1,0,4029,novi,BD,MATCH,1,1.1
rhz,262,20,15,3,5,147.7,31,1,4,-3,4029,BD,novi,MATCH,1,1.1
rood,222,16,14,1,2,176.8,24,4,3,1,4029,BD,novi,MATCH,1,1.1
fooX,160,13,17,4,-4,95.2,19,0,1,-1,4029,BD,novi,MATCH,1,1.1
wilfps,159,9,17,6,-8,108.1,26,0,3,-3,4029,BD,novi,MATCH,1,1.1
LEozin,132,8,17,3,-9,80.2,20,1,4,-3,4029,BD,novi,MATCH,1,1.1
wilfps,292,21,13,8,8,211.7,19,1,1,0,4026,BD,DG,MATCH,1,1.1
rhz,270,21,8,5,13,153.5,35,0,1,-1,4026,BD,DG,MATCH,1,1.1
