Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch
JhoW,cypher,165,11,11,9,0,112.0,14,0,0,0,3144,GL,B4,13,7,7,5,6,2,ASCENT,
Nyang,omen,108,8,11,8,-3,62.2,12,0,2,-2,3144,GL,B4,13,7,7,5,6,2,ASCENT,
Tecnosh,jett,282,19,15,2,4,186.1,20,3,2,1,3050,FAKE,GL,7,13,5,7,2,6,ASCENT,
NANZIN,sova,194,11,14,4,-3,122.9,35,2,4,-2,3050,FAKE,GL,7,13,5,7,2,6,ASCENT,
patochovsk,omen,161,11,14,4,-3,88.3,20,1,3,-2,3050,FAKE,GL,7,13,5,7,2,6,ASCENT,
GTFAFMX,breach,159,13,13,4,0,97.0,20,0,2,-2,3050,FAKE,GL,7,13,5,7,2,6,ASCENT,
FLG1,cypher,127,8,16,6,-8,83.1,27,2,1,1,3050,FAKE,GL,7,13,5,7,2,6,ASCENT,
Jonn,sage,301,21,13,4,8,184.2,39,5,1,4,3050,GL,FAKE,13,7,6,2,7,5,ASCENT,
JhoW,cypher,279,19,12,10,7,165.0,17,3,0,3,3050,GL,FAKE,13,7,6,2,7,5,ASCENT,
mwzera,jett,223,16,13,4,3,139.3,9,2,3,-1,3050,GL,FAKE,13,7,6,2,7,5,ASCENT,
fznnn,sova,135,9,11,6,-2,88.8,19,2,3,-1,3050,GL,FAKE,13,7,6,2,7,5,ASCENT,
Nyang,omen,103,7,13,8,-6,64.9,11,0,1,-1,3050,GL,FAKE,13,7,6,2,7,5,ASCENT,
JhoW,sage,262,13,8,13,5,172.9,15,2,2,0,2976,GL,QUEM,13,2,10,2,3,0,BIND,
Jonn,phoenix,259,15,12,3,3,151.2,50,1,1,0,2976,GL,QUEM,13,2,10,2,3,0,BIND,
mwzera,raze,256,16,5,0,11,135.4,11,2,0,2,2976,GL,QUEM,13,2,10,2,3,0,BIND,
Nyang,omen,205,13,6,2,7,94.2,30,3,0,3,2976,GL,QUEM,13,2,10,2,3,0,BIND,
fznnn,cypher,161,8,9,5,-1,109.6,21,1,3,-2,2976,GL,QUEM,13,2,10,2,3,0,BIND,
DonPablito,jett,246,12,13,0,-1,139.8,10,3,1,2,2976,QUEM,GL,2,13,0,3,2,10,BIND,
And,raze,185,9,14,2,-5,116.5,13,0,2,-2,2976,QUEM,GL,2,13,0,3,2,10,BIND,
LGAAAAA,brimstone,182,9,11,3,-2,117.2,13,1,1,0,2976,QUEM,GL,2,13,0,3,2,10,BIND,
spacebound,killjoy,157,7,13,2,-6,73.7,17,1,4,-3,2976,QUEM,GL,2,13,0,3,2,10,BIND,
luq1w,sage,82,3,14,5,-11,63.8,7,1,1,0,2976,QUEM,GL,2,13,0,3,2,10,BIND,
Jonn,sage,261,20,15,4,5,144.4,23,3,3,0,2976,GL,QUEM,13,7,6,2,7,5,ASCENT,
mwzera,jett,224,15,13,5,2,128.3,11,5,3,2,2976,GL,QUEM,13,7,6,2,7,5,ASCENT,
Nyang,omen,178,13,11,7,2,124.8,29,2,0,2,2976,GL,QUEM,13,7,6,2,7,5,ASCENT,
JhoW,cypher,143,11,12,0,-1,80.4,14,1,0,1,2976,GL,QUEM,13,7,6,2,7,5,ASCENT,
fznnn,sova,122,8,13,11,-5,92.5,9,0,3,-3,2976,GL,QUEM,13,7,6,2,7,5,ASCENT,
And,raze,300,20,12,4,8,194.1,21,0,1,-1,2976,QUEM,GL,7,13,5,7,2,6,ASCENT,
